item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM_107019,ORD_24225,PROD_580,1,221.1,0.0
ITEM_107020,ORD_24226,PROD_508,1,312.13,0.0
ITEM_107021,ORD_24227,PROD_514,1,255.83,0.0
ITEM_107022,ORD_24228,PROD_563,1,317.9,0.0
ITEM_107023,ORD_24228,PROD_566,3,250.95,37.64
ITEM_107024,ORD_24228,PROD_532,1,272.35,27.24
ITEM_107025,ORD_24228,PROD_541,1,137.54,6.88
ITEM_107026,ORD_24229,PROD_567,1,103.84,5.19
ITEM_107027,ORD_24229,PROD_519,1,236.9,35.53
ITEM_107028,ORD_24229,PROD_545,1,246.78,37.02
ITEM_107029,ORD_24230,PROD_510,2,220.56,0.0
ITEM_107030,ORD_24230,PROD_540,2,48.42,0.0
ITEM_107031,ORD_24231,PROD_547,1,20.21,0.0
ITEM_107032,ORD_24232,PROD_547,2,20.21,0.0
ITEM_107033,ORD_24232,PROD_512,2,151.42,0.0
ITEM_107034,ORD_24233,PROD_561,1,375.16,0.0
ITEM_107035,ORD_24233,PROD_570,1,85.34,0.0
ITEM_107036,ORD_24233,PROD_556,1,171.31,0.0
ITEM_107037,ORD_24234,PROD_553,2,123.16,0.0
ITEM_107038,ORD_24234,PROD_578,1,165.8,8.29
ITEM_107039,ORD_24235,PROD_575,1,175.82,0.0
ITEM_107040,ORD_24236,PROD_516,1,91.12,0.0
ITEM_107041,ORD_24237,PROD_574,1,250.97,0.0
ITEM_107042,ORD_24237,PROD_537,1,145.12,0.0
ITEM_107043,ORD_24238,PROD_559,2,149.13,0.0
ITEM_107044,ORD_24238,PROD_504,1,130.74,0.0
ITEM_107045,ORD_24239,PROD_562,1,225.46,0.0
ITEM_107046,ORD_24240,PROD_504,1,130.74,0.0
ITEM_107047,ORD_24241,PROD_540,1,48.42,2.42
ITEM_107048,ORD_24242,PROD_513,1,126.72,0.0
ITEM_107049,ORD_24243,PROD_503,1,157.89,15.79
ITEM_107050,ORD_24244,PROD_532,2,272.35,0.0
ITEM_107051,ORD_24245,PROD_539,1,250.31,0.0
ITEM_107052,ORD_24245,PROD_555,1,121.11,0.0
ITEM_107053,ORD_24245,PROD_579,1,221.42,11.07
ITEM_107054,ORD_24246,PROD_523,1,104.47,0.0
ITEM_107055,ORD_24247,PROD_512,1,151.42,0.0
ITEM_107056,ORD_24247,PROD_509,3,213.9,0.0
ITEM_107057,ORD_24247,PROD_517,1,232.38,0.0
ITEM_107058,ORD_24248,PROD_536,1,242.17,0.0
ITEM_107059,ORD_24249,PROD_576,1,75.48,0.0
ITEM_107060,ORD_24250,PROD_538,1,153.61,0.0
ITEM_107061,ORD_24250,PROD_527,1,218.49,0.0
ITEM_107062,ORD_24250,PROD_570,2,85.34,0.0
ITEM_107063,ORD_24251,PROD_534,1,46.48,0.0
ITEM_107064,ORD_24251,PROD_539,3,250.31,0.0
ITEM_107065,ORD_24251,PROD_556,2,171.31,17.13
ITEM_107066,ORD_24251,PROD_521,1,141.39,0.0
ITEM_107067,ORD_24252,PROD_562,3,225.46,0.0
ITEM_107068,ORD_24253,PROD_568,2,116.17,23.23
ITEM_107069,ORD_24253,PROD_552,1,157.7,15.77
ITEM_107070,ORD_24253,PROD_555,1,121.11,0.0
ITEM_107071,ORD_24253,PROD_517,1,232.38,11.62
ITEM_107072,ORD_24254,PROD_523,1,104.47,5.22
ITEM_107073,ORD_24255,PROD_505,1,64.22,3.21
ITEM_107074,ORD_24256,PROD_531,1,242.35,0.0
ITEM_107075,ORD_24256,PROD_555,1,121.11,12.11
ITEM_107076,ORD_24257,PROD_501,1,199.67,0.0
ITEM_107077,ORD_24257,PROD_578,1,165.8,0.0
ITEM_107078,ORD_24258,PROD_563,2,317.9,0.0
ITEM_107079,ORD_24258,PROD_524,1,116.66,11.67
ITEM_107080,ORD_24259,PROD_574,1,250.97,0.0
ITEM_107081,ORD_24260,PROD_540,1,48.42,2.42
ITEM_107082,ORD_24261,PROD_563,2,317.9,0.0
ITEM_107083,ORD_24261,PROD_518,2,148.06,0.0
ITEM_107084,ORD_24261,PROD_535,1,36.04,0.0
ITEM_107085,ORD_24262,PROD_503,1,157.89,0.0
ITEM_107086,ORD_24263,PROD_503,1,157.89,15.79
ITEM_107087,ORD_24264,PROD_577,1,71.78,0.0
ITEM_107088,ORD_24265,PROD_504,1,130.74,0.0
ITEM_107089,ORD_24265,PROD_547,1,20.21,0.0
ITEM_107090,ORD_24266,PROD_513,2,126.72,12.67
ITEM_107091,ORD_24267,PROD_523,2,104.47,0.0
ITEM_107092,ORD_24268,PROD_519,2,236.9,0.0
ITEM_107093,ORD_24268,PROD_554,1,309.23,0.0
ITEM_107094,ORD_24268,PROD_567,1,103.84,5.19
ITEM_107095,ORD_24269,PROD_518,3,148.06,0.0
ITEM_107096,ORD_24270,PROD_579,1,221.42,33.21
ITEM_107097,ORD_24271,PROD_546,1,209.69,0.0
ITEM_107098,ORD_24272,PROD_511,1,295.08,0.0
ITEM_107099,ORD_24272,PROD_519,1,236.9,11.85
ITEM_107100,ORD_24272,PROD_553,1,123.16,6.16
ITEM_107101,ORD_24273,PROD_573,1,121.95,0.0
ITEM_107102,ORD_24273,PROD_568,1,116.17,11.62
ITEM_107103,ORD_24274,PROD_577,2,71.78,0.0
ITEM_107104,ORD_24275,PROD_526,1,212.22,0.0
ITEM_107105,ORD_24275,PROD_507,2,16.01,0.0
ITEM_107106,ORD_24275,PROD_528,2,17.95,0.0
ITEM_107107,ORD_24275,PROD_509,1,213.9,0.0
ITEM_107108,ORD_24276,PROD_549,1,112.15,0.0
ITEM_107109,ORD_24276,PROD_555,2,121.11,0.0
ITEM_107110,ORD_24276,PROD_521,1,141.39,0.0
ITEM_107111,ORD_24277,PROD_537,1,145.12,0.0
ITEM_107112,ORD_24278,PROD_545,2,246.78,0.0
ITEM_107113,ORD_24279,PROD_549,1,112.15,5.61
ITEM_107114,ORD_24280,PROD_515,2,189.61,0.0
ITEM_107115,ORD_24281,PROD_569,1,274.5,0.0
ITEM_107116,ORD_24282,PROD_521,1,141.39,0.0
ITEM_107117,ORD_24282,PROD_511,1,295.08,14.75
ITEM_107118,ORD_24282,PROD_560,1,88.9,0.0
ITEM_107119,ORD_24283,PROD_512,1,151.42,0.0
ITEM_107120,ORD_24283,PROD_554,1,309.23,0.0
ITEM_107121,ORD_24284,PROD_521,2,141.39,42.42
ITEM_107122,ORD_24285,PROD_522,1,209.52,0.0
ITEM_107123,ORD_24285,PROD_529,1,24.28,0.0
ITEM_107124,ORD_24285,PROD_561,1,375.16,0.0
ITEM_107125,ORD_24286,PROD_551,1,148.84,14.88
ITEM_107126,ORD_24287,PROD_576,1,75.48,0.0
ITEM_107127,ORD_24288,PROD_518,1,148.06,0.0
ITEM_107128,ORD_24288,PROD_557,1,170.75,17.07
ITEM_107129,ORD_24289,PROD_534,1,46.48,0.0
ITEM_107130,ORD_24289,PROD_555,1,121.11,0.0
ITEM_107131,ORD_24290,PROD_511,1,295.08,0.0
ITEM_107132,ORD_24291,PROD_568,3,116.17,34.85
ITEM_107133,ORD_24291,PROD_553,1,123.16,0.0
ITEM_107134,ORD_24292,PROD_530,1,142.79,14.28
ITEM_107135,ORD_24292,PROD_534,1,46.48,2.32
ITEM_107136,ORD_24293,PROD_524,1,116.66,0.0
ITEM_107137,ORD_24294,PROD_544,1,280.84,0.0
ITEM_107138,ORD_24294,PROD_564,1,77.5,0.0
ITEM_107139,ORD_24294,PROD_504,1,130.74,0.0
ITEM_107140,ORD_24295,PROD_512,1,151.42,7.57
ITEM_107141,ORD_24296,PROD_546,2,209.69,0.0
ITEM_107142,ORD_24297,PROD_568,1,116.17,5.81
ITEM_107143,ORD_24298,PROD_568,2,116.17,0.0
ITEM_107144,ORD_24299,PROD_546,1,209.69,10.48
ITEM_107145,ORD_24300,PROD_540,1,48.42,0.0
ITEM_107146,ORD_24300,PROD_541,1,137.54,0.0
ITEM_107147,ORD_24301,PROD_574,2,250.97,0.0
ITEM_107148,ORD_24301,PROD_506,1,240.11,12.01
ITEM_107149,ORD_24302,PROD_548,1,54.38,2.72
ITEM_107150,ORD_24303,PROD_551,2,148.84,0.0
ITEM_107151,ORD_24304,PROD_546,1,209.69,0.0
ITEM_107152,ORD_24304,PROD_511,1,295.08,0.0
ITEM_107153,ORD_24305,PROD_578,1,165.8,0.0
ITEM_107154,ORD_24305,PROD_543,2,313.64,94.09
ITEM_107155,ORD_24305,PROD_505,1,64.22,0.0
ITEM_107156,ORD_24305,PROD_512,1,151.42,0.0
ITEM_107157,ORD_24306,PROD_563,1,317.9,0.0
ITEM_107158,ORD_24306,PROD_517,1,232.38,0.0
ITEM_107159,ORD_24307,PROD_542,3,140.18,0.0
ITEM_107160,ORD_24307,PROD_535,1,36.04,0.0
ITEM_107161,ORD_24307,PROD_537,3,145.12,0.0
ITEM_107162,ORD_24307,PROD_553,1,123.16,0.0
ITEM_107163,ORD_24308,PROD_564,1,77.5,0.0
ITEM_107164,ORD_24309,PROD_545,1,246.78,12.34
ITEM_107165,ORD_24309,PROD_507,3,16.01,0.0
ITEM_107166,ORD_24310,PROD_517,1,232.38,0.0
ITEM_107167,ORD_24310,PROD_544,2,280.84,0.0
ITEM_107168,ORD_24310,PROD_563,1,317.9,0.0
ITEM_107169,ORD_24311,PROD_564,2,77.5,0.0
ITEM_107170,ORD_24311,PROD_504,2,130.74,39.22
ITEM_107171,ORD_24312,PROD_518,1,148.06,0.0
ITEM_107172,ORD_24313,PROD_561,1,375.16,0.0
ITEM_107173,ORD_24313,PROD_559,1,149.13,0.0
ITEM_107174,ORD_24314,PROD_514,2,255.83,25.58
ITEM_107175,ORD_24315,PROD_516,3,91.12,0.0
ITEM_107176,ORD_24315,PROD_564,1,77.5,11.62
ITEM_107177,ORD_24316,PROD_531,3,242.35,0.0
ITEM_107178,ORD_24317,PROD_565,1,16.38,0.0
ITEM_107179,ORD_24318,PROD_576,1,75.48,0.0
ITEM_107180,ORD_24319,PROD_507,1,16.01,0.0
ITEM_107181,ORD_24320,PROD_510,2,220.56,0.0
ITEM_107182,ORD_24321,PROD_524,1,116.66,0.0
ITEM_107183,ORD_24322,PROD_535,1,36.04,0.0
ITEM_107184,ORD_24323,PROD_571,2,211.74,0.0
ITEM_107185,ORD_24323,PROD_563,1,317.9,0.0
ITEM_107186,ORD_24323,PROD_566,1,250.95,37.64
ITEM_107187,ORD_24324,PROD_556,1,171.31,0.0
ITEM_107188,ORD_24325,PROD_505,1,64.22,0.0
ITEM_107189,ORD_24325,PROD_565,3,16.38,0.0
ITEM_107190,ORD_24326,PROD_563,1,317.9,0.0
ITEM_107191,ORD_24326,PROD_527,1,218.49,0.0
ITEM_107192,ORD_24326,PROD_577,2,71.78,0.0
ITEM_107193,ORD_24327,PROD_575,1,175.82,26.37
ITEM_107194,ORD_24327,PROD_580,2,221.1,0.0
ITEM_107195,ORD_24328,PROD_524,1,116.66,0.0
ITEM_107196,ORD_24329,PROD_573,1,121.95,0.0
ITEM_107197,ORD_24330,PROD_504,1,130.74,13.07
ITEM_107198,ORD_24331,PROD_509,1,213.9,10.7
ITEM_107199,ORD_24332,PROD_525,1,227.68,0.0
ITEM_107200,ORD_24333,PROD_553,1,123.16,0.0
ITEM_107201,ORD_24333,PROD_551,1,148.84,0.0
ITEM_107202,ORD_24334,PROD_571,2,211.74,0.0
ITEM_107203,ORD_24335,PROD_530,1,142.79,0.0
ITEM_107204,ORD_24336,PROD_518,1,148.06,0.0
ITEM_107205,ORD_24337,PROD_523,1,104.47,15.67
ITEM_107206,ORD_24338,PROD_537,1,145.12,0.0
ITEM_107207,ORD_24339,PROD_566,1,250.95,12.55
ITEM_107208,ORD_24340,PROD_514,3,255.83,0.0
ITEM_107209,ORD_24340,PROD_512,1,151.42,0.0
ITEM_107210,ORD_24341,PROD_568,1,116.17,11.62
ITEM_107211,ORD_24342,PROD_539,1,250.31,0.0
ITEM_107212,ORD_24342,PROD_510,1,220.56,11.03
ITEM_107213,ORD_24342,PROD_526,2,212.22,0.0
ITEM_107214,ORD_24343,PROD_575,1,175.82,0.0
ITEM_107215,ORD_24343,PROD_540,1,48.42,0.0
ITEM_107216,ORD_24343,PROD_573,1,121.95,0.0
ITEM_107217,ORD_24344,PROD_558,1,152.68,0.0
ITEM_107218,ORD_24345,PROD_556,1,171.31,0.0
ITEM_107219,ORD_24346,PROD_521,1,141.39,14.14
ITEM_107220,ORD_24347,PROD_519,1,236.9,0.0
ITEM_107221,ORD_24348,PROD_546,2,209.69,20.97
ITEM_107222,ORD_24348,PROD_522,1,209.52,0.0
ITEM_107223,ORD_24349,PROD_563,1,317.9,15.89
ITEM_107224,ORD_24349,PROD_510,1,220.56,0.0
ITEM_107225,ORD_24350,PROD_508,1,312.13,0.0
ITEM_107226,ORD_24350,PROD_518,1,148.06,0.0
ITEM_107227,ORD_24350,PROD_510,2,220.56,0.0
ITEM_107228,ORD_24350,PROD_550,1,19.6,0.0
ITEM_107229,ORD_24351,PROD_536,1,242.17,0.0
ITEM_107230,ORD_24352,PROD_552,1,157.7,0.0
ITEM_107231,ORD_24352,PROD_576,1,75.48,0.0
ITEM_107232,ORD_24352,PROD_527,2,218.49,0.0
ITEM_107233,ORD_24353,PROD_549,1,112.15,0.0
ITEM_107234,ORD_24353,PROD_513,1,126.72,0.0
ITEM_107235,ORD_24354,PROD_549,1,112.15,16.82
ITEM_107236,ORD_24355,PROD_543,1,313.64,15.68
ITEM_107237,ORD_24355,PROD_565,1,16.38,0.0
ITEM_107238,ORD_24356,PROD_530,1,142.79,14.28
ITEM_107239,ORD_24356,PROD_576,2,75.48,15.1
ITEM_107240,ORD_24357,PROD_542,1,140.18,0.0
ITEM_107241,ORD_24358,PROD_527,1,218.49,0.0
ITEM_107242,ORD_24359,PROD_523,1,104.47,5.22
ITEM_107243,ORD_24359,PROD_530,1,142.79,21.42
ITEM_107244,ORD_24360,PROD_537,1,145.12,14.51
ITEM_107245,ORD_24360,PROD_505,1,64.22,0.0
ITEM_107246,ORD_24360,PROD_519,2,236.9,23.69
ITEM_107247,ORD_24360,PROD_570,1,85.34,8.53
ITEM_107248,ORD_24361,PROD_552,1,157.7,15.77
ITEM_107249,ORD_24361,PROD_549,1,112.15,0.0
ITEM_107250,ORD_24362,PROD_523,2,104.47,0.0
ITEM_107251,ORD_24363,PROD_542,1,140.18,0.0
ITEM_107252,ORD_24363,PROD_564,1,77.5,7.75
ITEM_107253,ORD_24363,PROD_517,3,232.38,0.0
ITEM_107254,ORD_24364,PROD_510,1,220.56,22.06
ITEM_107255,ORD_24364,PROD_548,1,54.38,0.0
ITEM_107256,ORD_24365,PROD_563,1,317.9,0.0
ITEM_107257,ORD_24365,PROD_577,1,71.78,0.0
ITEM_107258,ORD_24366,PROD_506,1,240.11,0.0
ITEM_107259,ORD_24366,PROD_548,1,54.38,2.72
ITEM_107260,ORD_24367,PROD_547,1,20.21,0.0
ITEM_107261,ORD_24368,PROD_505,1,64.22,0.0
ITEM_107262,ORD_24368,PROD_509,1,213.9,0.0
ITEM_107263,ORD_24368,PROD_574,1,250.97,25.1
ITEM_107264,ORD_24369,PROD_523,2,104.47,0.0
ITEM_107265,ORD_24369,PROD_570,1,85.34,0.0
ITEM_107266,ORD_24369,PROD_536,2,242.17,0.0
ITEM_107267,ORD_24370,PROD_550,1,19.6,0.0
ITEM_107268,ORD_24370,PROD_545,1,246.78,0.0
ITEM_107269,ORD_24370,PROD_540,1,48.42,0.0
ITEM_107270,ORD_24371,PROD_551,1,148.84,7.44
ITEM_107271,ORD_24371,PROD_543,1,313.64,31.36
ITEM_107272,ORD_24372,PROD_549,1,112.15,11.22
ITEM_107273,ORD_24373,PROD_551,1,148.84,14.88
ITEM_107274,ORD_24374,PROD_561,3,375.16,168.82
ITEM_107275,ORD_24375,PROD_571,1,211.74,0.0
ITEM_107276,ORD_24376,PROD_570,1,85.34,0.0
ITEM_107277,ORD_24377,PROD_532,1,272.35,0.0
ITEM_107278,ORD_24377,PROD_570,1,85.34,0.0
ITEM_107279,ORD_24378,PROD_535,1,36.04,1.8
ITEM_107280,ORD_24379,PROD_580,1,221.1,0.0
ITEM_107281,ORD_24380,PROD_563,1,317.9,0.0
ITEM_107282,ORD_24381,PROD_532,1,272.35,0.0
ITEM_107283,ORD_24381,PROD_552,1,157.7,0.0
ITEM_107284,ORD_24382,PROD_516,2,91.12,0.0
ITEM_107285,ORD_24382,PROD_541,1,137.54,0.0
ITEM_107286,ORD_24383,PROD_516,1,91.12,0.0
ITEM_107287,ORD_24384,PROD_556,3,171.31,0.0
ITEM_107288,ORD_24384,PROD_517,1,232.38,0.0
ITEM_107289,ORD_24385,PROD_505,1,64.22,0.0
ITEM_107290,ORD_24386,PROD_537,1,145.12,0.0
ITEM_107291,ORD_24387,PROD_531,1,242.35,0.0
ITEM_107292,ORD_24387,PROD_546,3,209.69,0.0
ITEM_107293,ORD_24387,PROD_507,1,16.01,1.6
ITEM_107294,ORD_24388,PROD_510,1,220.56,0.0
ITEM_107295,ORD_24389,PROD_506,3,240.11,0.0
ITEM_107296,ORD_24390,PROD_539,1,250.31,0.0
ITEM_107297,ORD_24391,PROD_525,1,227.68,0.0
ITEM_107298,ORD_24392,PROD_559,1,149.13,0.0
ITEM_107299,ORD_24393,PROD_575,3,175.82,0.0
ITEM_107300,ORD_24393,PROD_560,2,88.9,17.78
ITEM_107301,ORD_24394,PROD_557,1,170.75,17.07
ITEM_107302,ORD_24394,PROD_505,1,64.22,0.0
ITEM_107303,ORD_24394,PROD_554,1,309.23,15.46
ITEM_107304,ORD_24394,PROD_578,1,165.8,0.0
ITEM_107305,ORD_24395,PROD_513,1,126.72,0.0
ITEM_107306,ORD_24395,PROD_579,1,221.42,33.21
ITEM_107307,ORD_24396,PROD_543,1,313.64,31.36
ITEM_107308,ORD_24396,PROD_576,2,75.48,0.0
ITEM_107309,ORD_24397,PROD_569,2,274.5,27.45
ITEM_107310,ORD_24398,PROD_568,3,116.17,0.0
ITEM_107311,ORD_24398,PROD_504,1,130.74,6.54
ITEM_107312,ORD_24398,PROD_578,1,165.8,0.0
ITEM_107313,ORD_24399,PROD_578,1,165.8,8.29
ITEM_107314,ORD_24400,PROD_548,1,54.38,0.0
ITEM_107315,ORD_24401,PROD_577,1,71.78,10.77
ITEM_107316,ORD_24402,PROD_578,1,165.8,0.0
ITEM_107317,ORD_24403,PROD_576,2,75.48,0.0
ITEM_107318,ORD_24403,PROD_544,1,280.84,28.08
ITEM_107319,ORD_24404,PROD_512,1,151.42,0.0
ITEM_107320,ORD_24404,PROD_578,1,165.8,8.29
ITEM_107321,ORD_24405,PROD_521,1,141.39,0.0
ITEM_107322,ORD_24405,PROD_564,2,77.5,0.0
ITEM_107323,ORD_24406,PROD_523,3,104.47,0.0
ITEM_107324,ORD_24406,PROD_545,1,246.78,0.0
ITEM_107325,ORD_24407,PROD_535,1,36.04,0.0
ITEM_107326,ORD_24407,PROD_527,1,218.49,0.0
ITEM_107327,ORD_24408,PROD_564,1,77.5,0.0
ITEM_107328,ORD_24409,PROD_540,3,48.42,0.0
ITEM_107329,ORD_24410,PROD_509,1,213.9,21.39
ITEM_107330,ORD_24411,PROD_501,1,199.67,19.97
ITEM_107331,ORD_24411,PROD_545,2,246.78,0.0
ITEM_107332,ORD_24412,PROD_521,1,141.39,0.0
ITEM_107333,ORD_24412,PROD_573,1,121.95,0.0
ITEM_107334,ORD_24413,PROD_573,2,121.95,0.0
ITEM_107335,ORD_24413,PROD_570,2,85.34,0.0
ITEM_107336,ORD_24414,PROD_530,2,142.79,0.0
ITEM_107337,ORD_24414,PROD_524,2,116.66,11.67
ITEM_107338,ORD_24415,PROD_501,1,199.67,0.0
ITEM_107339,ORD_24415,PROD_538,1,153.61,0.0
ITEM_107340,ORD_24416,PROD_514,2,255.83,25.58
ITEM_107341,ORD_24417,PROD_563,1,317.9,0.0
ITEM_107342,ORD_24417,PROD_561,1,375.16,18.76
ITEM_107343,ORD_24418,PROD_509,2,213.9,21.39
ITEM_107344,ORD_24419,PROD_538,2,153.61,0.0
ITEM_107345,ORD_24420,PROD_514,1,255.83,25.58
ITEM_107346,ORD_24421,PROD_571,1,211.74,21.17
ITEM_107347,ORD_24422,PROD_558,1,152.68,0.0
ITEM_107348,ORD_24423,PROD_552,1,157.7,0.0
ITEM_107349,ORD_24423,PROD_502,2,242.11,24.21
ITEM_107350,ORD_24424,PROD_549,1,112.15,11.22
ITEM_107351,ORD_24424,PROD_540,3,48.42,21.79
ITEM_107352,ORD_24424,PROD_531,1,242.35,12.12
ITEM_107353,ORD_24425,PROD_511,2,295.08,0.0
ITEM_107354,ORD_24426,PROD_532,1,272.35,0.0
ITEM_107355,ORD_24427,PROD_572,3,144.07,0.0
ITEM_107356,ORD_24428,PROD_574,1,250.97,12.55
ITEM_107357,ORD_24429,PROD_519,2,236.9,47.38
ITEM_107358,ORD_24430,PROD_503,2,157.89,31.58
ITEM_107359,ORD_24430,PROD_514,2,255.83,51.17
ITEM_107360,ORD_24431,PROD_561,1,375.16,0.0
ITEM_107361,ORD_24431,PROD_541,2,137.54,0.0
ITEM_107362,ORD_24431,PROD_551,1,148.84,0.0
ITEM_107363,ORD_24432,PROD_568,1,116.17,0.0
ITEM_107364,ORD_24433,PROD_551,1,148.84,0.0
ITEM_107365,ORD_24433,PROD_549,2,112.15,0.0
ITEM_107366,ORD_24433,PROD_516,2,91.12,0.0
ITEM_107367,ORD_24434,PROD_572,1,144.07,0.0
ITEM_107368,ORD_24435,PROD_536,2,242.17,0.0
ITEM_107369,ORD_24436,PROD_559,1,149.13,0.0
ITEM_107370,ORD_24437,PROD_543,1,313.64,0.0
ITEM_107371,ORD_24437,PROD_516,1,91.12,0.0
ITEM_107372,ORD_24438,PROD_561,1,375.16,0.0
ITEM_107373,ORD_24439,PROD_522,1,209.52,0.0
ITEM_107374,ORD_24439,PROD_573,2,121.95,24.39
ITEM_107375,ORD_24440,PROD_530,3,142.79,0.0
ITEM_107376,ORD_24441,PROD_533,1,161.57,16.16
ITEM_107377,ORD_24441,PROD_523,2,104.47,0.0
ITEM_107378,ORD_24441,PROD_524,1,116.66,11.67
ITEM_107379,ORD_24442,PROD_540,1,48.42,4.84
ITEM_107380,ORD_24442,PROD_554,1,309.23,0.0
ITEM_107381,ORD_24443,PROD_546,1,209.69,0.0
ITEM_107382,ORD_24444,PROD_553,2,123.16,0.0
ITEM_107383,ORD_24445,PROD_538,1,153.61,0.0
ITEM_107384,ORD_24446,PROD_580,1,221.1,22.11
ITEM_107385,ORD_24447,PROD_561,1,375.16,0.0
ITEM_107386,ORD_24447,PROD_570,1,85.34,4.27
ITEM_107387,ORD_24447,PROD_545,2,246.78,0.0
ITEM_107388,ORD_24448,PROD_561,2,375.16,37.52
ITEM_107389,ORD_24448,PROD_548,1,54.38,0.0
ITEM_107390,ORD_24449,PROD_566,1,250.95,12.55
ITEM_107391,ORD_24450,PROD_543,2,313.64,94.09
ITEM_107392,ORD_24451,PROD_560,1,88.9,0.0
ITEM_107393,ORD_24452,PROD_562,1,225.46,0.0
ITEM_107394,ORD_24453,PROD_514,2,255.83,0.0
ITEM_107395,ORD_24453,PROD_511,2,295.08,0.0
ITEM_107396,ORD_24453,PROD_575,1,175.82,0.0
ITEM_107397,ORD_24453,PROD_576,1,75.48,7.55
ITEM_107398,ORD_24454,PROD_542,1,140.18,21.03
ITEM_107399,ORD_24455,PROD_530,1,142.79,0.0
ITEM_107400,ORD_24455,PROD_523,1,104.47,5.22
ITEM_107401,ORD_24455,PROD_509,1,213.9,0.0
ITEM_107402,ORD_24456,PROD_570,1,85.34,0.0
ITEM_107403,ORD_24457,PROD_575,1,175.82,0.0
ITEM_107404,ORD_24457,PROD_579,1,221.42,0.0
ITEM_107405,ORD_24458,PROD_515,1,189.61,0.0
ITEM_107406,ORD_24459,PROD_543,2,313.64,0.0
ITEM_107407,ORD_24459,PROD_518,1,148.06,0.0
ITEM_107408,ORD_24459,PROD_553,1,123.16,6.16
ITEM_107409,ORD_24460,PROD_555,2,121.11,0.0
ITEM_107410,ORD_24460,PROD_510,1,220.56,0.0
ITEM_107411,ORD_24460,PROD_557,1,170.75,0.0
ITEM_107412,ORD_24461,PROD_501,1,199.67,0.0
ITEM_107413,ORD_24462,PROD_579,1,221.42,11.07
ITEM_107414,ORD_24462,PROD_508,1,312.13,46.82
ITEM_107415,ORD_24462,PROD_528,2,17.95,0.0
ITEM_107416,ORD_24463,PROD_529,1,24.28,1.21
ITEM_107417,ORD_24464,PROD_563,2,317.9,0.0
ITEM_107418,ORD_24465,PROD_536,2,242.17,0.0
ITEM_107419,ORD_24466,PROD_569,1,274.5,0.0
ITEM_107420,ORD_24467,PROD_522,1,209.52,10.48
ITEM_107421,ORD_24468,PROD_524,1,116.66,5.83
ITEM_107422,ORD_24468,PROD_522,1,209.52,0.0
ITEM_107423,ORD_24468,PROD_514,2,255.83,0.0
ITEM_107424,ORD_24469,PROD_579,1,221.42,0.0
ITEM_107425,ORD_24470,PROD_535,2,36.04,0.0
ITEM_107426,ORD_24471,PROD_529,1,24.28,0.0
ITEM_107427,ORD_24472,PROD_549,1,112.15,0.0
ITEM_107428,ORD_24473,PROD_543,1,313.64,0.0
ITEM_107429,ORD_24473,PROD_526,1,212.22,0.0
ITEM_107430,ORD_24474,PROD_526,1,212.22,0.0
ITEM_107431,ORD_24474,PROD_522,1,209.52,0.0
ITEM_107432,ORD_24475,PROD_547,1,20.21,0.0
ITEM_107433,ORD_24475,PROD_553,3,123.16,0.0
ITEM_107434,ORD_24475,PROD_515,1,189.61,0.0
ITEM_107435,ORD_24475,PROD_532,1,272.35,27.24
ITEM_107436,ORD_24476,PROD_551,1,148.84,14.88
ITEM_107437,ORD_24476,PROD_565,1,16.38,0.0
ITEM_107438,ORD_24477,PROD_510,1,220.56,22.06
ITEM_107439,ORD_24478,PROD_574,1,250.97,0.0
ITEM_107440,ORD_24479,PROD_504,3,130.74,0.0
ITEM_107441,ORD_24480,PROD_542,1,140.18,0.0
ITEM_107442,ORD_24481,PROD_559,2,149.13,0.0
ITEM_107443,ORD_24481,PROD_501,2,199.67,19.97
ITEM_107444,ORD_24481,PROD_530,1,142.79,0.0
ITEM_107445,ORD_24482,PROD_506,1,240.11,0.0
ITEM_107446,ORD_24483,PROD_506,3,240.11,0.0
ITEM_107447,ORD_24484,PROD_580,1,221.1,0.0
ITEM_107448,ORD_24484,PROD_563,1,317.9,47.68
ITEM_107449,ORD_24485,PROD_550,1,19.6,0.98
ITEM_107450,ORD_24486,PROD_541,1,137.54,0.0
ITEM_107451,ORD_24486,PROD_548,1,54.38,0.0
ITEM_107452,ORD_24486,PROD_570,1,85.34,0.0
ITEM_107453,ORD_24486,PROD_505,2,64.22,0.0
ITEM_107454,ORD_24487,PROD_507,1,16.01,0.8
ITEM_107455,ORD_24487,PROD_525,2,227.68,0.0
ITEM_107456,ORD_24488,PROD_504,2,130.74,13.07
ITEM_107457,ORD_24488,PROD_569,1,274.5,0.0
ITEM_107458,ORD_24489,PROD_547,1,20.21,2.02
ITEM_107459,ORD_24489,PROD_573,1,121.95,6.1
ITEM_107460,ORD_24489,PROD_529,1,24.28,0.0
ITEM_107461,ORD_24490,PROD_530,2,142.79,0.0
ITEM_107462,ORD_24491,PROD_509,1,213.9,10.7
ITEM_107463,ORD_24491,PROD_518,1,148.06,0.0
ITEM_107464,ORD_24491,PROD_532,1,272.35,0.0
ITEM_107465,ORD_24491,PROD_559,1,149.13,0.0
ITEM_107466,ORD_24492,PROD_537,3,145.12,21.77
ITEM_107467,ORD_24493,PROD_550,1,19.6,1.96
ITEM_107468,ORD_24493,PROD_572,2,144.07,0.0
