order_item_id,order_id,product_id,quantity,unit_price,discount_percent
7550,4560,24,1,439.98,0.0
7551,4561,2,1,225.21,0.05
7552,4562,68,2,238.62,0.0
7553,4563,37,2,131.27,0.0
7554,4564,68,1,238.62,0.0
7555,4564,24,1,439.98,0.1
7556,4565,51,1,25.91,0.05
7557,4566,50,1,432.01,0.0
7558,4567,8,1,178.2,0.15
7559,4567,3,1,156.81,0.0
7560,4567,45,1,70.43,0.05
7561,4568,16,1,230.72,0.0
7562,4569,36,3,95.73,0.0
7563,4569,41,1,409.66,0.0
7564,4569,10,1,418.35,0.0
7565,4570,45,1,70.43,0.0
7566,4571,1,1,374.81,0.05
7567,4571,19,1,412.27,0.0
7568,4572,23,2,411.01,0.0
7569,4573,28,2,324.88,0.15
7570,4573,11,2,71.32,0.0
7571,4573,31,1,109.88,0.1
7572,4574,68,1,238.62,0.0
7573,4574,64,1,401.71,0.1
7574,4575,17,1,396.49,0.0
7575,4576,14,1,247.01,0.0
7576,4576,37,1,131.27,0.0
7577,4577,25,1,430.21,0.0
7578,4577,56,1,448.94,0.1
7579,4578,24,1,439.98,0.0
7580,4578,58,1,370.96,0.2
7581,4579,33,1,233.82,0.15
7582,4580,17,1,396.49,0.1
7583,4581,54,3,180.14,0.05
7584,4582,9,1,199.05,0.0
7585,4583,44,2,270.79,0.0
7586,4584,41,1,409.66,0.0
7587,4585,41,1,409.66,0.0
7588,4586,2,2,225.21,0.05
7589,4587,18,1,44.33,0.05
7590,4587,44,1,270.79,0.0
7591,4588,68,1,238.62,0.0
7592,4589,11,1,71.32,0.0
7593,4590,10,2,418.35,0.0
7594,4591,67,1,239.77,0.05
7595,4591,27,1,228.1,0.0
7596,4591,51,1,25.91,0.0
7597,4592,39,1,78.78,0.0
7598,4592,72,3,139.44,0.05
7599,4592,56,1,448.94,0.15
7600,4593,30,1,431.14,0.0
7601,4594,7,1,290.09,0.2
7602,4594,25,2,430.21,0.1
7603,4594,68,1,238.62,0.0
7604,4595,1,1,374.81,0.1
7605,4596,7,2,290.09,0.05
7606,4596,60,1,133.04,0.0
7607,4597,49,1,399.06,0.0
7608,4598,54,1,180.14,0.15
7609,4598,2,1,225.21,0.2
7610,4599,3,1,156.81,0.05
7611,4600,63,1,394.04,0.15
7612,4601,10,1,418.35,0.0
7613,4602,46,1,210.09,0.0
7614,4602,58,1,370.96,0.0
7615,4602,50,1,432.01,0.0
7616,4603,41,1,409.66,0.0
7617,4604,9,1,199.05,0.0
7618,4604,48,1,67.66,0.0
7619,4605,65,2,299.72,0.1
7620,4605,31,1,109.88,0.0
7621,4606,42,2,232.44,0.1
7622,4607,48,1,67.66,0.15
7623,4607,25,1,430.21,0.0
7624,4608,14,1,247.01,0.0
7625,4609,21,2,134.9,0.15
7626,4610,4,1,188.28,0.0
7627,4611,8,1,178.2,0.15
7628,4612,64,1,401.71,0.0
7629,4612,7,1,290.09,0.0
7630,4613,6,1,416.95,0.0
7631,4614,49,2,399.06,0.05
7632,4614,59,1,360.15,0.0
7633,4615,19,1,412.27,0.05
7634,4616,57,1,100.82,0.0
7635,4616,56,2,448.94,0.15
7636,4616,16,1,230.72,0.2
7637,4617,46,1,210.09,0.0
7638,4618,31,2,109.88,0.0
7639,4618,28,2,324.88,0.0
7640,4618,43,1,246.42,0.0
7641,4619,35,2,62.83,0.0
7642,4620,6,1,416.95,0.1
7643,4620,35,2,62.83,0.05
7644,4620,15,2,159.55,0.0
7645,4621,62,1,80.44,0.1
7646,4622,16,1,230.72,0.0
7647,4623,29,1,259.96,0.0
7648,4624,61,1,404.71,0.05
7649,4624,53,1,280.66,0.0
7650,4625,51,1,25.91,0.0
7651,4626,13,1,288.11,0.0
7652,4626,11,3,71.32,0.15
7653,4626,4,1,188.28,0.0
7654,4626,70,1,92.51,0.0
7655,4627,10,2,418.35,0.0
7656,4628,65,1,299.72,0.0
7657,4628,48,2,67.66,0.2
7658,4628,28,1,324.88,0.05
7659,4629,1,3,374.81,0.0
7660,4630,29,1,259.96,0.0
7661,4630,51,1,25.91,0.1
7662,4631,53,1,280.66,0.0
7663,4632,60,1,133.04,0.0
7664,4632,36,1,95.73,0.2
7665,4632,57,1,100.82,0.0
7666,4633,42,1,232.44,0.0
7667,4633,67,3,239.77,0.0
7668,4634,11,1,71.32,0.0
7669,4635,4,1,188.28,0.05
7670,4635,17,1,396.49,0.0
7671,4635,1,1,374.81,0.15
7672,4636,65,3,299.72,0.0
7673,4636,53,1,280.66,0.15
7674,4637,56,3,448.94,0.0
7675,4637,27,1,228.1,0.2
7676,4638,34,1,327.63,0.0
7677,4639,68,1,238.62,0.0
7678,4639,33,1,233.82,0.05
7679,4640,64,1,401.71,0.1
7680,4641,25,1,430.21,0.0
7681,4642,29,1,259.96,0.0
7682,4643,23,2,411.01,0.05
7683,4643,5,1,441.19,0.1
7684,4644,29,1,259.96,0.1
7685,4645,29,2,259.96,0.0
7686,4646,71,1,438.52,0.0
7687,4647,11,2,71.32,0.0
7688,4648,68,1,238.62,0.0
7689,4648,44,1,270.79,0.15
7690,4649,30,1,431.14,0.1
7691,4650,9,1,199.05,0.0
7692,4650,46,1,210.09,0.0
7693,4651,37,2,131.27,0.0
7694,4651,29,2,259.96,0.1
7695,4652,50,1,432.01,0.0
7696,4652,38,1,173.95,0.0
7697,4652,59,1,360.15,0.0
7698,4653,65,1,299.72,0.0
7699,4654,36,1,95.73,0.1
7700,4654,47,1,359.13,0.05
7701,4655,9,1,199.05,0.0
7702,4656,51,1,25.91,0.15
7703,4657,5,2,441.19,0.1
7704,4658,13,2,288.11,0.0
7705,4658,35,2,62.83,0.0
7706,4658,61,1,404.71,0.0
7707,4659,67,1,239.77,0.1
7708,4659,50,1,432.01,0.15
7709,4660,2,2,225.21,0.05
7710,4660,62,1,80.44,0.2
7711,4660,6,1,416.95,0.0
7712,4661,14,1,247.01,0.0
7713,4662,55,1,238.87,0.0
7714,4663,63,1,394.04,0.0
7715,4664,65,1,299.72,0.0
7716,4665,41,2,409.66,0.0
7717,4666,11,1,71.32,0.0
7718,4667,27,1,228.1,0.0
7719,4667,58,1,370.96,0.0
7720,4668,58,1,370.96,0.0
7721,4669,39,1,78.78,0.0
7722,4670,64,1,401.71,0.0
7723,4670,47,1,359.13,0.0
7724,4671,33,3,233.82,0.0
7725,4672,25,1,430.21,0.0
7726,4672,2,1,225.21,0.1
7727,4672,37,1,131.27,0.0
7728,4673,7,1,290.09,0.0
7729,4674,65,1,299.72,0.0
7730,4675,43,1,246.42,0.1
7731,4675,21,1,134.9,0.15
7732,4676,23,1,411.01,0.05
7733,4677,46,1,210.09,0.15
7734,4677,28,3,324.88,0.2
7735,4678,9,1,199.05,0.0
7736,4678,11,1,71.32,0.0
7737,4678,40,1,85.38,0.0
7738,4679,49,1,399.06,0.0
7739,4680,52,3,372.88,0.0
7740,4680,38,1,173.95,0.15
7741,4680,44,1,270.79,0.0
7742,4681,6,1,416.95,0.0
7743,4681,34,1,327.63,0.0
7744,4682,59,1,360.15,0.0
7745,4682,14,1,247.01,0.0
7746,4682,33,1,233.82,0.0
7747,4683,11,1,71.32,0.0
7748,4683,37,1,131.27,0.2
7749,4683,19,1,412.27,0.05
7750,4683,64,1,401.71,0.0
7751,4684,35,1,62.83,0.15
7752,4685,68,1,238.62,0.0
7753,4686,7,1,290.09,0.0
7754,4687,26,2,326.44,0.0
7755,4688,54,1,180.14,0.0
7756,4689,12,1,206.84,0.0
7757,4690,16,1,230.72,0.0
7758,4690,18,1,44.33,0.0
7759,4690,4,1,188.28,0.0
7760,4691,58,1,370.96,0.1
7761,4692,41,1,409.66,0.15
7762,4692,45,1,70.43,0.1
7763,4692,61,1,404.71,0.0
7764,4693,14,1,247.01,0.15
7765,4694,13,1,288.11,0.05
7766,4695,25,2,430.21,0.0
7767,4696,33,1,233.82,0.0
7768,4696,11,1,71.32,0.1
7769,4696,49,1,399.06,0.0
7770,4697,20,1,79.38,0.0
7771,4697,9,1,199.05,0.0
7772,4697,5,1,441.19,0.0
7773,4698,39,3,78.78,0.0
7774,4699,22,1,410.91,0.0
7775,4700,24,1,439.98,0.0
7776,4700,50,1,432.01,0.0
7777,4701,71,1,438.52,0.15
7778,4702,26,1,326.44,0.0
7779,4703,2,1,225.21,0.0
7780,4703,46,3,210.09,0.0
7781,4703,72,1,139.44,0.0
7782,4704,6,1,416.95,0.15
7783,4705,21,2,134.9,0.0
7784,4705,30,1,431.14,0.05
7785,4705,59,1,360.15,0.1
7786,4706,24,1,439.98,0.0
7787,4707,26,1,326.44,0.0
7788,4708,46,1,210.09,0.0
7789,4709,45,1,70.43,0.05
7790,4709,58,1,370.96,0.15
7791,4710,68,1,238.62,0.05
7792,4710,58,1,370.96,0.0
7793,4711,54,1,180.14,0.0
7794,4711,10,1,418.35,0.15
7795,4712,72,2,139.44,0.0
7796,4712,33,1,233.82,0.0
7797,4712,12,1,206.84,0.0
7798,4713,44,1,270.79,0.0
7799,4713,28,1,324.88,0.15
7800,4713,62,1,80.44,0.0
7801,4713,68,3,238.62,0.0
7802,4714,3,1,156.81,0.0
7803,4715,2,1,225.21,0.0
7804,4716,48,2,67.66,0.15
7805,4716,65,2,299.72,0.0
7806,4716,34,1,327.63,0.2
7807,4717,8,1,178.2,0.0
7808,4718,15,1,159.55,0.0
7809,4718,26,1,326.44,0.0
7810,4719,6,1,416.95,0.05
7811,4720,63,1,394.04,0.0
7812,4720,35,2,62.83,0.0
7813,4720,42,1,232.44,0.0
7814,4721,62,1,80.44,0.0
7815,4722,37,1,131.27,0.0
7816,4723,20,1,79.38,0.0
7817,4723,21,1,134.9,0.0
7818,4723,2,1,225.21,0.0
7819,4723,3,1,156.81,0.0
7820,4724,19,1,412.27,0.2
7821,4725,40,1,85.38,0.0
7822,4726,23,1,411.01,0.0
7823,4726,50,1,432.01,0.05
7824,4727,63,1,394.04,0.0
7825,4727,29,1,259.96,0.05
7826,4728,65,1,299.72,0.0
7827,4729,1,1,374.81,0.0
7828,4730,46,1,210.09,0.1
7829,4730,36,1,95.73,0.0
7830,4731,45,1,70.43,0.0
7831,4731,70,1,92.51,0.0
7832,4732,50,2,432.01,0.15
7833,4732,69,1,98.01,0.1
7834,4733,4,1,188.28,0.0
7835,4734,65,1,299.72,0.0
7836,4735,66,1,46.76,0.1
7837,4736,56,1,448.94,0.0
7838,4737,7,1,290.09,0.15
7839,4738,20,1,79.38,0.0
7840,4739,54,1,180.14,0.0
7841,4739,17,2,396.49,0.0
7842,4739,46,1,210.09,0.0
7843,4740,47,2,359.13,0.05
7844,4740,43,1,246.42,0.0
7845,4740,45,1,70.43,0.2
7846,4741,52,1,372.88,0.05
7847,4742,33,2,233.82,0.2
7848,4743,60,1,133.04,0.2
7849,4744,3,1,156.81,0.2
7850,4745,65,2,299.72,0.15
7851,4746,22,1,410.91,0.0
7852,4747,56,1,448.94,0.0
7853,4748,56,1,448.94,0.1
7854,4748,53,1,280.66,0.0
7855,4749,67,1,239.77,0.05
7856,4750,26,1,326.44,0.2
7857,4751,13,1,288.11,0.0
7858,4752,42,1,232.44,0.05
7859,4753,61,3,404.71,0.0
7860,4753,33,1,233.82,0.0
7861,4754,55,1,238.87,0.1
7862,4754,58,1,370.96,0.0
7863,4754,41,1,409.66,0.0
7864,4755,38,2,173.95,0.1
7865,4756,14,1,247.01,0.05
7866,4756,68,1,238.62,0.0
7867,4757,25,1,430.21,0.15
7868,4758,29,2,259.96,0.0
7869,4759,68,1,238.62,0.05
7870,4760,72,1,139.44,0.05
7871,4761,58,1,370.96,0.0
7872,4762,59,1,360.15,0.0
7873,4762,71,1,438.52,0.0
7874,4763,17,1,396.49,0.0
7875,4763,6,1,416.95,0.0
7876,4763,36,1,95.73,0.15
7877,4764,59,1,360.15,0.0
7878,4765,18,1,44.33,0.0
7879,4766,27,1,228.1,0.0
7880,4766,69,1,98.01,0.0
7881,4767,41,1,409.66,0.05
7882,4767,38,1,173.95,0.0
7883,4768,65,2,299.72,0.1
7884,4769,71,1,438.52,0.0
7885,4770,66,1,46.76,0.0
7886,4771,28,1,324.88,0.0
7887,4772,43,1,246.42,0.15
7888,4773,58,1,370.96,0.0
7889,4774,21,1,134.9,0.0
7890,4775,66,1,46.76,0.15
7891,4775,20,1,79.38,0.2
7892,4776,59,2,360.15,0.0
7893,4777,35,1,62.83,0.0
7894,4778,40,1,85.38,0.0
7895,4779,29,1,259.96,0.05
7896,4780,71,1,438.52,0.05
7897,4780,49,3,399.06,0.0
7898,4780,46,1,210.09,0.0
7899,4781,51,2,25.91,0.0
7900,4782,24,1,439.98,0.1
7901,4783,48,1,67.66,0.15
7902,4783,15,1,159.55,0.0
7903,4784,2,1,225.21,0.05
7904,4785,3,1,156.81,0.0
7905,4786,42,1,232.44,0.0
7906,4786,19,1,412.27,0.0
7907,4786,7,1,290.09,0.0
7908,4787,6,1,416.95,0.15
7909,4788,35,1,62.83,0.0
7910,4788,29,1,259.96,0.05
7911,4789,5,2,441.19,0.0
7912,4790,60,1,133.04,0.15
7913,4790,42,1,232.44,0.2
7914,4791,59,1,360.15,0.0
7915,4792,45,1,70.43,0.2
7916,4793,1,2,374.81,0.0
7917,4794,5,3,441.19,0.0
7918,4795,23,1,411.01,0.05
7919,4796,25,1,430.21,0.0
7920,4797,61,1,404.71,0.0
7921,4797,34,1,327.63,0.05
7922,4798,23,1,411.01,0.0
7923,4799,25,1,430.21,0.0
7924,4799,19,1,412.27,0.1
7925,4800,41,2,409.66,0.0
7926,4800,40,1,85.38,0.0
7927,4801,13,1,288.11,0.0
7928,4801,21,1,134.9,0.0
7929,4802,69,1,98.01,0.05
7930,4803,47,1,359.13,0.0
7931,4803,16,1,230.72,0.1
7932,4804,71,1,438.52,0.0
7933,4805,9,1,199.05,0.05
7934,4805,60,2,133.04,0.0
7935,4806,67,1,239.77,0.1
7936,4806,30,1,431.14,0.05
7937,4807,60,1,133.04,0.0
7938,4808,18,1,44.33,0.15
7939,4808,43,1,246.42,0.15
7940,4809,38,2,173.95,0.05
7941,4810,4,1,188.28,0.0
7942,4811,32,1,200.98,0.1
7943,4811,25,1,430.21,0.0
7944,4812,71,1,438.52,0.0
7945,4812,10,1,418.35,0.1
7946,4812,5,1,441.19,0.05
7947,4813,5,1,441.19,0.0
7948,4813,29,1,259.96,0.05
7949,4814,1,1,374.81,0.1
7950,4814,47,1,359.13,0.0
7951,4814,56,1,448.94,0.0
7952,4815,25,1,430.21,0.0
7953,4816,57,1,100.82,0.0
7954,4817,47,1,359.13,0.15
7955,4818,43,1,246.42,0.0
7956,4819,38,1,173.95,0.0
7957,4819,69,1,98.01,0.0
7958,4820,49,2,399.06,0.0
7959,4820,48,1,67.66,0.0
7960,4821,5,1,441.19,0.0
7961,4821,64,2,401.71,0.0
7962,4822,27,1,228.1,0.0
7963,4822,26,3,326.44,0.15
7964,4823,46,1,210.09,0.0
7965,4823,10,1,418.35,0.0
7966,4823,35,3,62.83,0.15
7967,4824,64,1,401.71,0.0
7968,4825,26,1,326.44,0.05
7969,4826,62,1,80.44,0.1
7970,4827,16,1,230.72,0.1
7971,4828,15,1,159.55,0.15
7972,4829,36,1,95.73,0.0
7973,4830,60,1,133.04,0.0
7974,4830,28,2,324.88,0.0
7975,4830,35,2,62.83,0.0
7976,4831,53,1,280.66,0.0
7977,4831,64,1,401.71,0.0
7978,4832,61,1,404.71,0.0
7979,4832,40,1,85.38,0.2
7980,4833,7,2,290.09,0.0
7981,4833,23,1,411.01,0.0
7982,4833,3,1,156.81,0.05
7983,4834,38,1,173.95,0.0
7984,4834,68,1,238.62,0.05
7985,4835,58,1,370.96,0.2
7986,4836,54,1,180.14,0.0
7987,4837,7,2,290.09,0.0
7988,4838,31,2,109.88,0.05
7989,4838,32,2,200.98,0.1
7990,4839,49,1,399.06,0.0
7991,4839,70,1,92.51,0.0
7992,4839,8,1,178.2,0.0
7993,4839,65,1,299.72,0.1
7994,4840,72,2,139.44,0.05
7995,4840,52,1,372.88,0.0
7996,4841,19,1,412.27,0.05
7997,4841,21,1,134.9,0.0
7998,4841,33,2,233.82,0.05
7999,4842,59,1,360.15,0.0
8000,4842,20,1,79.38,0.2
8001,4842,40,2,85.38,0.1
8002,4843,11,1,71.32,0.05
8003,4843,53,1,280.66,0.0
8004,4844,61,2,404.71,0.0
8005,4845,2,1,225.21,0.05
8006,4846,21,1,134.9,0.0
8007,4847,28,1,324.88,0.0
8008,4848,18,1,44.33,0.05
8009,4849,39,1,78.78,0.0
8010,4850,21,1,134.9,0.2
8011,4850,26,1,326.44,0.1
8012,4851,57,1,100.82,0.0
8013,4852,65,1,299.72,0.0
8014,4853,68,1,238.62,0.0
8015,4854,71,1,438.52,0.0
8016,4855,16,1,230.72,0.1
8017,4856,59,1,360.15,0.15
8018,4856,47,1,359.13,0.1
8019,4857,43,1,246.42,0.0
8020,4858,35,1,62.83,0.0
8021,4858,37,2,131.27,0.0
8022,4858,38,3,173.95,0.0
8023,4858,1,1,374.81,0.15
8024,4859,61,2,404.71,0.0
8025,4859,65,2,299.72,0.0
8026,4860,68,1,238.62,0.0
8027,4861,67,1,239.77,0.1
8028,4861,26,2,326.44,0.0
8029,4862,9,1,199.05,0.0
8030,4863,10,2,418.35,0.15
8031,4864,15,1,159.55,0.0
8032,4864,35,1,62.83,0.15
8033,4864,34,1,327.63,0.0
8034,4865,45,1,70.43,0.2
8035,4866,10,1,418.35,0.2
8036,4867,22,3,410.91,0.0
8037,4867,18,1,44.33,0.0
8038,4868,68,2,238.62,0.0
8039,4868,28,2,324.88,0.1
8040,4869,57,3,100.82,0.0
8041,4870,10,1,418.35,0.1
8042,4871,69,1,98.01,0.0
8043,4872,21,1,134.9,0.0
8044,4872,72,1,139.44,0.0
8045,4873,26,2,326.44,0.0
8046,4874,14,2,247.01,0.05
8047,4875,30,1,431.14,0.15
8048,4876,72,2,139.44,0.0
8049,4877,17,1,396.49,0.05
8050,4877,61,1,404.71,0.1
8051,4878,13,1,288.11,0.0
8052,4878,46,2,210.09,0.1
8053,4879,42,2,232.44,0.05
8054,4880,4,1,188.28,0.15
8055,4881,33,1,233.82,0.0
8056,4881,25,1,430.21,0.05
8057,4882,39,1,78.78,0.15
8058,4883,39,1,78.78,0.0
8059,4883,51,1,25.91,0.1
8060,4884,37,1,131.27,0.2
8061,4885,38,1,173.95,0.0
8062,4885,36,1,95.73,0.15
8063,4886,69,1,98.01,0.0
8064,4886,29,1,259.96,0.0
8065,4887,5,2,441.19,0.1
8066,4887,48,1,67.66,0.2
8067,4888,11,1,71.32,0.05
8068,4889,44,1,270.79,0.0
8069,4890,27,1,228.1,0.05
8070,4891,19,2,412.27,0.0
8071,4892,12,1,206.84,0.1
8072,4893,45,1,70.43,0.0
8073,4893,7,1,290.09,0.1
8074,4894,35,1,62.83,0.0
8075,4894,59,1,360.15,0.0
8076,4895,54,1,180.14,0.0
8077,4895,29,2,259.96,0.05
8078,4896,44,1,270.79,0.0
8079,4896,17,2,396.49,0.05
8080,4896,6,1,416.95,0.0
8081,4897,55,1,238.87,0.05
8082,4898,14,1,247.01,0.0
8083,4899,1,1,374.81,0.0
8084,4900,19,2,412.27,0.0
8085,4900,31,1,109.88,0.0
8086,4900,45,1,70.43,0.2
8087,4901,28,1,324.88,0.0
8088,4901,61,1,404.71,0.05
8089,4902,5,1,441.19,0.0
8090,4902,58,3,370.96,0.05
8091,4903,14,1,247.01,0.0
8092,4904,71,1,438.52,0.1
8093,4904,56,1,448.94,0.0
8094,4905,59,1,360.15,0.0
8095,4905,8,2,178.2,0.0
8096,4905,16,1,230.72,0.05
8097,4906,12,1,206.84,0.0
8098,4906,7,1,290.09,0.0
8099,4907,60,1,133.04,0.0
8100,4907,23,1,411.01,0.0
8101,4908,64,1,401.71,0.0
8102,4909,43,2,246.42,0.1
8103,4909,20,1,79.38,0.0
8104,4910,38,1,173.95,0.15
8105,4911,43,1,246.42,0.0
8106,4912,65,1,299.72,0.0
8107,4912,3,1,156.81,0.0
8108,4912,72,1,139.44,0.15
8109,4912,57,1,100.82,0.0
8110,4913,22,3,410.91,0.0
8111,4914,46,1,210.09,0.0
8112,4914,31,1,109.88,0.0
8113,4914,68,1,238.62,0.05
8114,4915,38,1,173.95,0.05
8115,4916,64,1,401.71,0.2
8116,4916,36,1,95.73,0.0
8117,4917,64,1,401.71,0.2
8118,4917,3,1,156.81,0.05
8119,4918,54,2,180.14,0.1
8120,4918,40,3,85.38,0.05
8121,4919,43,1,246.42,0.05
8122,4919,59,1,360.15,0.0
8123,4920,37,2,131.27,0.0
8124,4921,49,2,399.06,0.2
8125,4922,50,1,432.01,0.0
8126,4922,57,1,100.82,0.2
8127,4922,72,1,139.44,0.1
8128,4923,27,1,228.1,0.1
8129,4923,44,1,270.79,0.0
8130,4924,42,1,232.44,0.0
8131,4925,59,1,360.15,0.0
8132,4925,69,1,98.01,0.0
8133,4925,26,1,326.44,0.05
8134,4926,12,1,206.84,0.15
8135,4926,41,1,409.66,0.0
8136,4926,44,1,270.79,0.0
8137,4927,41,1,409.66,0.05
8138,4928,22,1,410.91,0.0
8139,4928,26,1,326.44,0.0
8140,4929,29,1,259.96,0.0
8141,4930,5,1,441.19,0.0
8142,4931,50,1,432.01,0.0
8143,4932,68,1,238.62,0.15
8144,4933,17,1,396.49,0.1
8145,4934,34,1,327.63,0.0
8146,4935,47,2,359.13,0.15
8147,4936,66,1,46.76,0.05
8148,4936,72,1,139.44,0.0
8149,4937,11,2,71.32,0.0
8150,4938,2,1,225.21,0.0
8151,4939,57,1,100.82,0.0
8152,4939,52,1,372.88,0.0
8153,4939,27,1,228.1,0.1
8154,4940,47,1,359.13,0.05
8155,4940,37,1,131.27,0.0
8156,4940,32,1,200.98,0.2
8157,4941,58,1,370.96,0.05
8158,4942,53,1,280.66,0.0
8159,4942,5,1,441.19,0.0
8160,4942,59,2,360.15,0.15
8161,4942,57,3,100.82,0.0
8162,4943,62,1,80.44,0.1
8163,4943,16,1,230.72,0.0
8164,4944,69,1,98.01,0.0
8165,4945,10,1,418.35,0.0
8166,4945,64,1,401.71,0.0
8167,4946,29,1,259.96,0.15
8168,4947,8,1,178.2,0.0
8169,4948,18,1,44.33,0.2
8170,4949,60,2,133.04,0.05
8171,4949,59,1,360.15,0.0
8172,4949,22,1,410.91,0.0
8173,4950,11,1,71.32,0.05
8174,4951,45,2,70.43,0.05
8175,4952,41,1,409.66,0.0
8176,4952,66,1,46.76,0.0
8177,4953,36,1,95.73,0.1
8178,4953,16,1,230.72,0.0
8179,4954,19,1,412.27,0.05
8180,4954,47,1,359.13,0.0
8181,4954,33,1,233.82,0.0
8182,4955,26,1,326.44,0.0
8183,4956,9,1,199.05,0.0
8184,4957,39,1,78.78,0.0
8185,4958,2,2,225.21,0.0
8186,4959,29,2,259.96,0.0
8187,4960,53,1,280.66,0.0
8188,4960,2,1,225.21,0.2
8189,4961,54,1,180.14,0.05
8190,4962,43,1,246.42,0.0
8191,4963,47,1,359.13,0.0
8192,4964,68,1,238.62,0.1
8193,4965,7,1,290.09,0.05
8194,4965,9,1,199.05,0.0
8195,4966,35,1,62.83,0.0
8196,4967,24,1,439.98,0.0
8197,4967,67,1,239.77,0.15
8198,4968,34,1,327.63,0.05
8199,4968,26,1,326.44,0.0
8200,4968,55,1,238.87,0.0
8201,4968,49,1,399.06,0.2
8202,4969,32,1,200.98,0.05
8203,4970,69,1,98.01,0.05
8204,4971,58,2,370.96,0.0
8205,4971,16,1,230.72,0.0
8206,4972,60,1,133.04,0.1
8207,4973,33,1,233.82,0.1
8208,4974,72,1,139.44,0.0
8209,4974,2,1,225.21,0.05
8210,4975,46,1,210.09,0.0
8211,4975,68,1,238.62,0.05
8212,4975,30,1,431.14,0.0
8213,4975,17,1,396.49,0.0
8214,4976,31,1,109.88,0.0
8215,4977,72,1,139.44,0.0
8216,4978,52,1,372.88,0.0
8217,4979,70,1,92.51,0.0
8218,4980,52,1,372.88,0.0
8219,4980,21,1,134.9,0.0
8220,4981,10,3,418.35,0.0
8221,4982,15,1,159.55,0.0
8222,4982,22,1,410.91,0.0
8223,4982,37,1,131.27,0.05
8224,4983,44,1,270.79,0.0
8225,4983,27,1,228.1,0.0
8226,4983,2,1,225.21,0.2
8227,4984,5,1,441.19,0.0
8228,4984,13,1,288.11,0.0
8229,4984,65,1,299.72,0.0
8230,4985,40,2,85.38,0.05
8231,4986,26,1,326.44,0.1
8232,4987,42,1,232.44,0.0
8233,4987,57,1,100.82,0.0
8234,4987,45,3,70.43,0.0
8235,4988,22,1,410.91,0.15
8236,4989,2,1,225.21,0.05
8237,4990,23,1,411.01,0.0
8238,4991,17,1,396.49,0.1
8239,4991,72,1,139.44,0.05
8240,4992,65,1,299.72,0.0
8241,4992,52,1,372.88,0.0
8242,4992,6,1,416.95,0.0
8243,4993,39,1,78.78,0.0
8244,4994,71,1,438.52,0.0
8245,4994,38,1,173.95,0.05
8246,4995,62,2,80.44,0.0
8247,4996,64,1,401.71,0.05
8248,4997,21,1,134.9,0.15
8249,4998,32,1,200.98,0.0
8250,4999,6,2,416.95,0.1
8251,5000,10,3,418.35,0.0
8252,5001,8,1,178.2,0.0
8253,5001,18,1,44.33,0.0
8254,5002,11,1,71.32,0.0
8255,5002,69,1,98.01,0.0
8256,5002,47,1,359.13,0.2
8257,5003,12,1,206.84,0.0
8258,5004,24,1,439.98,0.0
8259,5004,14,1,247.01,0.1
8260,5005,19,1,412.27,0.15
8261,5005,35,2,62.83,0.0
8262,5005,68,1,238.62,0.0
8263,5006,14,2,247.01,0.1
8264,5006,47,1,359.13,0.05
8265,5007,33,1,233.82,0.15
8266,5007,18,1,44.33,0.15
8267,5007,20,1,79.38,0.0
8268,5008,42,1,232.44,0.1
8269,5009,66,1,46.76,0.2
8270,5010,27,1,228.1,0.05
8271,5011,27,1,228.1,0.0
8272,5011,69,1,98.01,0.0
8273,5012,63,1,394.04,0.15
8274,5013,31,1,109.88,0.0
8275,5013,70,1,92.51,0.0
8276,5014,41,1,409.66,0.0
8277,5014,12,1,206.84,0.1
8278,5014,32,3,200.98,0.0
8279,5014,53,1,280.66,0.1
8280,5015,24,1,439.98,0.0
8281,5015,15,1,159.55,0.15
8282,5016,67,1,239.77,0.0
8283,5017,26,1,326.44,0.0
8284,5017,2,1,225.21,0.0
8285,5017,69,1,98.01,0.0
8286,5018,61,1,404.71,0.2
8287,5019,48,1,67.66,0.1
8288,5019,45,1,70.43,0.0
8289,5019,71,1,438.52,0.05
8290,5020,57,1,100.82,0.15
8291,5020,11,1,71.32,0.0
8292,5021,35,2,62.83,0.2
8293,5022,72,1,139.44,0.0
8294,5022,9,1,199.05,0.0
8295,5023,49,1,399.06,0.0
8296,5023,33,1,233.82,0.1
8297,5024,17,3,396.49,0.05
8298,5024,12,1,206.84,0.0
8299,5024,66,1,46.76,0.0
8300,5025,40,1,85.38,0.1
8301,5026,64,1,401.71,0.0
8302,5026,12,2,206.84,0.0
8303,5027,23,2,411.01,0.15
8304,5028,38,1,173.95,0.05
8305,5029,9,1,199.05,0.1
8306,5030,41,2,409.66,0.0
8307,5031,26,1,326.44,0.0
8308,5031,22,1,410.91,0.0
8309,5032,62,1,80.44,0.0
8310,5033,72,1,139.44,0.0
8311,5033,28,2,324.88,0.05
8312,5034,48,1,67.66,0.05
8313,5034,65,1,299.72,0.0
8314,5035,33,1,233.82,0.0
8315,5036,5,1,441.19,0.0
8316,5036,46,1,210.09,0.0
8317,5036,1,1,374.81,0.05
8318,5037,6,1,416.95,0.0
8319,5038,23,1,411.01,0.0
8320,5039,70,2,92.51,0.15
8321,5040,46,1,210.09,0.05
8322,5040,15,2,159.55,0.0
8323,5040,1,1,374.81,0.1
8324,5041,4,1,188.28,0.2
8325,5041,47,2,359.13,0.0
