order_id,customer_id,order_status,order_timestamp,device_type,shipping_cost
4313,1783,returned,2025-11-07 18:00:00,Mobile,0.0
4314,1268,returned,2025-04-07 06:30:00,Mobile,9.99
4315,1063,returned,2024-04-19 21:48:00,Mobile,9.99
4316,380,completed,2024-03-13 21:59:00,Mobile,0.0
4317,611,completed,2024-07-19 18:14:00,Mobile,0.0
4318,1025,processing,2024-05-30 00:08:00,Mobile,9.99
4319,635,cancelled,2023-05-22 09:26:00,Mobile,5.99
4320,2207,completed,2024-12-10 23:10:00,Mobile,0.0
4321,1493,completed,2023-09-15 20:37:00,Mobile,5.99
4322,1251,returned,2025-03-31 14:59:00,Mobile,0.0
4323,465,returned,2025-04-23 11:37:00,Desktop,5.99
4324,125,completed,2023-12-28 20:59:00,Mobile,0.0
4325,16,completed,2023-12-04 23:45:00,Desktop,9.99
4326,1842,completed,2024-01-21 13:21:00,Mobile,9.99
4327,2326,cancelled,2024-07-11 02:41:00,Mobile,5.99
4328,2221,cancelled,2024-10-23 18:53:00,Mobile,9.99
4329,1729,processing,2023-07-23 06:27:00,Mobile,9.99
4330,716,processing,2023-02-11 08:32:00,Mobile,9.99
4331,327,completed,2024-11-15 20:27:00,Mobile,9.99
4332,2223,completed,2024-04-22 07:17:00,Mobile,14.99
4333,431,completed,2025-02-26 08:26:00,Desktop,0.0
4334,2366,returned,2024-10-22 09:15:00,Mobile,9.99
4335,2106,cancelled,2024-12-08 14:05:00,Desktop,9.99
4336,941,completed,2025-01-20 20:12:00,Mobile,5.99
4337,1618,completed,2025-03-06 10:19:00,Mobile,0.0
4338,1051,returned,2024-04-22 08:22:00,Mobile,0.0
4339,1147,completed,2023-08-25 13:20:00,Mobile,0.0
4340,2292,completed,2024-05-17 17:25:00,Desktop,5.99
4341,14,completed,2023-04-22 09:03:00,Desktop,5.99
4342,2201,completed,2023-04-03 08:07:00,Mobile,0.0
4343,1543,completed,2024-10-03 00:54:00,Mobile,5.99
4344,113,completed,2023-10-16 15:06:00,Desktop,5.99
4345,204,returned,2023-08-08 21:53:00,Mobile,5.99
4346,2356,completed,2024-12-19 00:48:00,Desktop,0.0
4347,1646,completed,2023-11-04 21:14:00,Mobile,0.0
4348,2042,cancelled,2024-07-01 23:17:00,Mobile,9.99
4349,207,completed,2024-08-26 02:00:00,Mobile,0.0
4350,1146,returned,2024-10-31 23:25:00,Desktop,9.99
4351,1871,completed,2023-06-02 22:48:00,Mobile,5.99
4352,1045,processing,2024-10-06 17:17:00,Desktop,9.99
4353,186,completed,2024-04-02 19:41:00,Mobile,14.99
4354,2007,completed,2024-06-08 04:43:00,Desktop,0.0
4355,789,completed,2024-09-06 03:58:00,Desktop,5.99
4356,822,processing,2025-08-15 07:45:00,Tablet,0.0
4357,625,processing,2024-07-27 04:42:00,Mobile,0.0
4358,462,cancelled,2023-11-12 00:12:00,Mobile,5.99
4359,2064,completed,2024-08-29 08:50:00,Desktop,5.99
4360,659,completed,2024-11-02 20:11:00,Desktop,5.99
4361,1818,returned,2023-09-16 19:49:00,Mobile,9.99
4362,1220,completed,2023-11-17 11:07:00,Tablet,5.99
4363,1254,completed,2025-07-25 15:48:00,Mobile,5.99
4364,1318,processing,2024-01-30 12:19:00,Mobile,0.0
4365,320,completed,2025-03-22 18:24:00,Mobile,0.0
4366,1280,processing,2023-04-28 15:03:00,Mobile,5.99
4367,1914,cancelled,2023-11-28 13:44:00,Desktop,0.0
4368,2208,cancelled,2025-03-06 06:08:00,Mobile,0.0
4369,2165,completed,2024-04-23 08:34:00,Mobile,5.99
4370,2272,cancelled,2024-05-27 12:37:00,Mobile,0.0
4371,2353,cancelled,2025-02-19 13:29:00,Mobile,0.0
4372,1679,completed,2024-07-13 13:55:00,Desktop,0.0
4373,2346,cancelled,2023-08-28 08:56:00,Tablet,5.99
4374,1429,completed,2025-05-05 06:45:00,Mobile,0.0
4375,1224,processing,2024-04-14 12:31:00,Mobile,5.99
4376,1779,completed,2023-07-24 17:13:00,Mobile,0.0
4377,721,returned,2023-12-28 11:50:00,Desktop,5.99
4378,512,processing,2025-08-03 21:37:00,Desktop,5.99
4379,1908,processing,2025-06-18 21:04:00,Desktop,0.0
4380,1839,cancelled,2023-10-29 05:48:00,Mobile,5.99
4381,923,processing,2023-07-14 14:35:00,Tablet,14.99
4382,2396,returned,2023-08-09 22:53:00,Mobile,5.99
4383,2473,processing,2025-12-09 11:41:00,Mobile,5.99
4384,1902,processing,2024-03-12 14:46:00,Desktop,0.0
4385,2351,completed,2023-11-16 07:28:00,Mobile,5.99
4386,974,completed,2023-12-11 19:40:00,Desktop,5.99
4387,1085,completed,2023-11-08 09:32:00,Mobile,0.0
4388,1742,completed,2023-03-18 19:59:00,Mobile,0.0
4389,2043,completed,2024-05-20 01:13:00,Mobile,0.0
4390,2480,cancelled,2024-07-20 21:21:00,Mobile,0.0
4391,608,returned,2024-02-16 13:50:00,Mobile,9.99
4392,1585,returned,2024-09-12 23:58:00,Desktop,5.99
4393,264,processing,2024-08-09 01:06:00,Tablet,9.99
4394,1817,returned,2024-02-20 20:17:00,Tablet,5.99
4395,1434,completed,2023-02-20 16:49:00,Mobile,0.0
4396,161,processing,2024-07-09 09:23:00,Mobile,5.99
4397,727,processing,2024-11-30 18:37:00,Mobile,5.99
4398,963,returned,2024-02-17 03:43:00,Desktop,5.99
4399,481,returned,2023-07-30 11:30:00,Mobile,0.0
4400,2054,processing,2025-04-09 04:55:00,Mobile,9.99
4401,2209,completed,2025-02-08 13:43:00,Mobile,0.0
4402,1354,returned,2024-03-18 09:25:00,Mobile,0.0
4403,644,completed,2024-06-13 08:58:00,Mobile,0.0
4404,1329,completed,2024-02-09 22:49:00,Mobile,0.0
4405,1076,completed,2023-10-21 05:10:00,Mobile,9.99
4406,1513,completed,2023-05-06 07:31:00,Desktop,9.99
4407,2132,returned,2023-12-30 07:26:00,Desktop,0.0
4408,1881,completed,2024-02-12 08:16:00,Desktop,0.0
4409,1109,completed,2023-11-23 03:32:00,Desktop,5.99
4410,666,completed,2024-09-15 10:55:00,Tablet,0.0
4411,1634,processing,2025-11-26 14:44:00,Desktop,9.99
4412,44,returned,2024-10-11 20:20:00,Mobile,9.99
4413,2040,completed,2024-08-11 19:54:00,Desktop,5.99
4414,785,returned,2024-09-14 16:42:00,Desktop,5.99
4415,43,cancelled,2023-08-06 23:40:00,Mobile,9.99
4416,1809,cancelled,2023-12-10 00:43:00,Mobile,0.0
4417,2236,returned,2023-04-18 01:01:00,Desktop,0.0
4418,1250,cancelled,2024-09-14 07:13:00,Mobile,5.99
4419,1952,completed,2023-12-12 14:37:00,Mobile,0.0
4420,1579,completed,2023-11-09 21:58:00,Tablet,5.99
4421,2141,completed,2025-05-26 15:24:00,Mobile,9.99
4422,306,returned,2025-07-11 15:16:00,Tablet,0.0
4423,1705,completed,2024-07-05 09:47:00,Mobile,0.0
4424,669,completed,2023-11-28 22:35:00,Mobile,9.99
4425,2159,completed,2023-11-12 16:26:00,Desktop,0.0
4426,127,returned,2025-01-01 19:17:00,Mobile,9.99
4427,212,completed,2025-02-25 00:46:00,Mobile,0.0
4428,873,completed,2025-04-26 12:59:00,Mobile,0.0
4429,127,completed,2024-12-17 22:29:00,Mobile,0.0
4430,1744,processing,2024-06-12 14:13:00,Desktop,14.99
4431,1744,completed,2025-01-19 00:58:00,Mobile,9.99
4432,2475,completed,2024-08-22 12:07:00,Desktop,5.99
4433,1480,cancelled,2024-09-09 18:44:00,Desktop,0.0
4434,2273,completed,2024-10-31 13:01:00,Desktop,5.99
4435,1603,completed,2024-07-04 13:50:00,Mobile,0.0
4436,229,completed,2023-09-15 16:05:00,Mobile,9.99
4437,2198,completed,2025-06-06 12:29:00,Mobile,5.99
4438,851,completed,2024-08-02 17:18:00,Desktop,5.99
4439,2203,completed,2024-09-30 15:27:00,Desktop,5.99
4440,1009,returned,2024-04-28 05:18:00,Mobile,5.99
4441,1989,completed,2025-08-13 21:01:00,Mobile,0.0
4442,931,completed,2023-10-12 03:08:00,Mobile,9.99
4443,1528,completed,2024-12-22 01:27:00,Tablet,0.0
4444,1610,completed,2023-10-31 22:49:00,Desktop,5.99
4445,1425,completed,2024-11-22 21:18:00,Mobile,0.0
4446,846,completed,2024-01-13 15:23:00,Desktop,5.99
4447,1280,cancelled,2023-11-19 15:32:00,Mobile,5.99
4448,1837,completed,2024-09-08 15:55:00,Mobile,0.0
4449,2078,cancelled,2025-03-29 10:41:00,Desktop,5.99
4450,1022,completed,2024-09-17 09:30:00,Desktop,9.99
4451,1733,returned,2024-08-14 21:30:00,Mobile,0.0
4452,1898,cancelled,2023-12-03 18:37:00,Mobile,5.99
4453,1079,completed,2024-04-18 06:21:00,Desktop,14.99
4454,570,completed,2023-09-07 10:08:00,Mobile,0.0
4455,1734,completed,2024-10-13 23:38:00,Mobile,5.99
4456,132,processing,2023-07-24 08:09:00,Mobile,5.99
4457,429,returned,2023-06-13 11:17:00,Desktop,0.0
4458,2119,completed,2023-06-17 14:51:00,Desktop,0.0
4459,253,processing,2023-09-29 01:46:00,Desktop,5.99
4460,121,processing,2024-05-03 11:02:00,Desktop,5.99
4461,600,completed,2025-09-15 02:17:00,Mobile,9.99
4462,1195,processing,2024-10-26 10:18:00,Tablet,0.0
4463,2319,completed,2023-08-25 23:00:00,Desktop,0.0
4464,238,processing,2025-05-08 16:53:00,Mobile,0.0
4465,884,returned,2025-07-03 15:17:00,Mobile,5.99
4466,2290,completed,2025-10-11 17:11:00,Desktop,5.99
4467,188,completed,2023-06-13 16:56:00,Mobile,0.0
4468,1946,completed,2024-04-26 06:21:00,Tablet,0.0
4469,665,completed,2024-08-13 23:00:00,Mobile,9.99
4470,1338,cancelled,2024-12-28 13:01:00,Tablet,0.0
4471,1591,processing,2024-09-15 23:42:00,Mobile,9.99
4472,411,returned,2025-02-20 10:25:00,Mobile,0.0
4473,795,completed,2023-08-25 12:39:00,Mobile,5.99
4474,593,cancelled,2024-11-06 05:23:00,Desktop,0.0
4475,405,processing,2025-07-19 17:42:00,Mobile,9.99
4476,441,processing,2024-02-11 22:05:00,Desktop,0.0
4477,1740,completed,2024-12-17 20:14:00,Mobile,0.0
4478,1988,returned,2023-06-10 05:40:00,Desktop,0.0
4479,2493,processing,2024-09-23 18:13:00,Mobile,0.0
4480,2392,completed,2024-12-24 23:58:00,Mobile,5.99
4481,2281,processing,2025-08-27 16:14:00,Mobile,9.99
4482,945,processing,2023-12-04 02:22:00,Desktop,0.0
4483,1887,completed,2024-08-15 02:43:00,Desktop,9.99
4484,1279,returned,2024-01-02 22:00:00,Mobile,9.99
4485,1157,cancelled,2023-06-05 05:15:00,Mobile,0.0
4486,327,completed,2024-09-04 08:20:00,Tablet,0.0
4487,1416,cancelled,2024-11-06 01:53:00,Mobile,0.0
4488,1476,completed,2025-03-09 19:33:00,Desktop,5.99
4489,905,completed,2025-01-08 11:31:00,Mobile,5.99
4490,1185,processing,2025-09-30 01:02:00,Mobile,5.99
4491,336,completed,2024-06-02 11:28:00,Mobile,5.99
4492,1847,completed,2024-12-11 01:47:00,Mobile,0.0
4493,1197,completed,2023-10-15 00:50:00,Mobile,0.0
4494,1976,completed,2023-07-23 14:24:00,Mobile,0.0
4495,2245,completed,2024-02-20 05:17:00,Mobile,5.99
4496,1384,completed,2023-11-09 22:33:00,Mobile,9.99
4497,593,cancelled,2024-08-05 11:52:00,Desktop,9.99
4498,2441,returned,2024-12-14 05:21:00,Mobile,9.99
4499,1157,completed,2024-02-01 13:53:00,Mobile,5.99
4500,2210,cancelled,2024-04-19 02:25:00,Tablet,5.99
4501,1045,cancelled,2025-03-06 13:44:00,Mobile,0.0
4502,195,completed,2024-02-14 16:40:00,Desktop,0.0
4503,1401,cancelled,2023-10-01 06:44:00,Mobile,5.99
4504,525,completed,2023-12-26 17:48:00,Tablet,0.0
4505,885,processing,2024-04-25 14:15:00,Mobile,0.0
4506,30,completed,2024-02-04 17:48:00,Mobile,0.0
4507,292,processing,2023-02-19 19:15:00,Mobile,5.99
4508,787,completed,2023-11-08 16:31:00,Mobile,9.99
4509,2462,completed,2025-05-11 01:20:00,Desktop,9.99
4510,148,completed,2025-05-28 13:20:00,Mobile,0.0
4511,968,processing,2024-05-01 06:32:00,Desktop,5.99
4512,2140,completed,2025-05-16 17:52:00,Mobile,5.99
4513,788,completed,2024-05-07 05:43:00,Mobile,0.0
4514,1603,completed,2024-02-12 22:09:00,Mobile,0.0
4515,1902,cancelled,2023-11-25 18:21:00,Desktop,0.0
4516,2198,completed,2024-11-01 07:54:00,Tablet,5.99
4517,2342,completed,2024-07-31 13:23:00,Mobile,9.99
4518,395,completed,2024-05-07 03:18:00,Desktop,0.0
4519,2193,returned,2023-09-02 04:55:00,Mobile,9.99
4520,558,processing,2024-08-27 07:07:00,Tablet,14.99
4521,1932,completed,2024-08-07 02:07:00,Mobile,0.0
4522,1313,returned,2023-10-10 10:19:00,Desktop,0.0
4523,1448,completed,2024-04-11 04:01:00,Mobile,5.99
4524,785,completed,2024-07-14 04:55:00,Mobile,0.0
4525,1661,processing,2024-06-03 04:12:00,Desktop,5.99
4526,2045,completed,2024-12-24 04:30:00,Desktop,9.99
4527,539,returned,2025-07-18 02:11:00,Tablet,5.99
4528,410,returned,2025-02-19 14:17:00,Desktop,5.99
4529,2370,completed,2024-03-04 01:42:00,Mobile,5.99
4530,1635,completed,2023-11-29 08:43:00,Desktop,0.0
4531,545,completed,2023-05-25 09:20:00,Desktop,0.0
4532,2166,returned,2023-12-23 06:15:00,Mobile,0.0
4533,1882,completed,2023-09-19 20:49:00,Desktop,0.0
4534,1844,returned,2024-05-13 09:36:00,Desktop,0.0
4535,761,returned,2023-11-12 08:39:00,Desktop,0.0
4536,1925,cancelled,2023-02-03 12:52:00,Desktop,0.0
4537,90,processing,2024-06-24 23:19:00,Mobile,0.0
4538,985,completed,2023-07-16 06:37:00,Mobile,0.0
4539,322,returned,2024-03-29 08:33:00,Desktop,5.99
4540,2414,cancelled,2025-03-14 04:48:00,Mobile,14.99
4541,2347,cancelled,2024-08-29 03:55:00,Mobile,9.99
4542,9,completed,2023-04-08 14:57:00,Tablet,0.0
4543,1745,processing,2025-05-08 13:21:00,Tablet,0.0
4544,190,completed,2023-09-16 05:50:00,Desktop,0.0
4545,2256,cancelled,2024-01-20 05:50:00,Tablet,0.0
4546,871,completed,2025-11-13 04:37:00,Mobile,0.0
4547,520,completed,2023-11-26 08:01:00,Mobile,0.0
4548,2010,completed,2024-04-22 10:57:00,Mobile,5.99
4549,1441,completed,2024-11-28 22:56:00,Desktop,0.0
4550,393,completed,2024-04-29 22:50:00,Mobile,9.99
4551,109,returned,2024-03-30 16:12:00,Desktop,14.99
4552,1233,completed,2024-03-31 20:19:00,Mobile,5.99
4553,1226,completed,2025-07-09 09:45:00,Desktop,5.99
4554,936,processing,2024-05-11 10:32:00,Mobile,0.0
4555,1823,completed,2024-05-01 17:00:00,Tablet,5.99
4556,1328,returned,2024-11-08 10:13:00,Tablet,5.99
4557,1069,completed,2024-04-04 16:36:00,Desktop,0.0
4558,1772,completed,2024-01-08 11:23:00,Mobile,0.0
4559,1162,cancelled,2024-04-14 03:06:00,Mobile,5.99
4560,1490,completed,2024-05-10 13:16:00,Mobile,5.99
4561,1772,completed,2024-12-18 20:48:00,Desktop,0.0
4562,773,completed,2024-07-04 17:22:00,Mobile,0.0
4563,1005,completed,2024-07-03 22:13:00,Desktop,0.0
4564,1551,completed,2023-01-24 12:55:00,Desktop,14.99
4565,2005,cancelled,2024-04-06 07:18:00,Desktop,0.0
4566,950,completed,2025-03-08 04:13:00,Mobile,0.0
4567,2151,completed,2023-04-07 06:50:00,Desktop,0.0
4568,1048,completed,2024-09-06 08:19:00,Tablet,9.99
4569,965,cancelled,2023-11-22 11:40:00,Desktop,0.0
4570,574,completed,2024-02-15 10:01:00,Mobile,5.99
4571,2102,cancelled,2024-03-25 16:05:00,Mobile,0.0
4572,2150,completed,2025-01-31 20:38:00,Mobile,5.99
4573,1541,cancelled,2024-10-30 00:45:00,Desktop,9.99
4574,1309,returned,2024-08-30 06:23:00,Tablet,5.99
4575,1085,completed,2024-03-04 14:09:00,Mobile,5.99
4576,882,returned,2024-08-07 04:52:00,Desktop,9.99
4577,650,completed,2024-08-19 19:45:00,Desktop,14.99
4578,405,cancelled,2025-10-10 21:31:00,Mobile,9.99
4579,559,cancelled,2024-12-17 19:36:00,Mobile,5.99
4580,1475,completed,2024-06-14 13:13:00,Mobile,0.0
4581,2009,completed,2024-04-28 04:21:00,Desktop,5.99
4582,2165,completed,2024-11-08 20:54:00,Mobile,0.0
4583,1409,processing,2023-07-24 01:40:00,Mobile,5.99
4584,2465,completed,2025-01-20 04:17:00,Desktop,5.99
4585,1697,completed,2025-03-06 22:26:00,Tablet,5.99
4586,2348,cancelled,2024-01-28 16:00:00,Desktop,5.99
4587,820,processing,2024-01-27 20:08:00,Mobile,0.0
4588,1619,completed,2024-04-18 07:20:00,Mobile,0.0
4589,2051,completed,2024-02-01 02:41:00,Mobile,5.99
4590,509,completed,2024-06-25 06:45:00,Mobile,0.0
4591,645,completed,2023-07-07 06:41:00,Mobile,0.0
4592,2344,completed,2024-11-22 17:17:00,Mobile,5.99
4593,86,completed,2023-09-23 10:32:00,Desktop,14.99
4594,765,processing,2023-09-15 12:12:00,Mobile,0.0
4595,403,cancelled,2024-04-19 15:21:00,Mobile,0.0
4596,1327,returned,2024-01-22 21:46:00,Tablet,5.99
4597,1148,completed,2024-06-20 03:20:00,Mobile,9.99
4598,2387,cancelled,2025-10-04 02:18:00,Mobile,0.0
4599,1383,completed,2025-03-01 11:52:00,Mobile,0.0
4600,1053,completed,2024-10-02 01:27:00,Mobile,0.0
4601,5,completed,2025-02-25 11:33:00,Desktop,9.99
4602,1852,completed,2024-10-12 07:12:00,Mobile,0.0
4603,57,completed,2025-04-24 08:10:00,Desktop,5.99
4604,1923,completed,2023-11-07 23:22:00,Mobile,0.0
4605,1653,cancelled,2024-02-23 08:06:00,Desktop,5.99
4606,1141,cancelled,2025-06-23 10:45:00,Mobile,9.99
4607,1524,completed,2024-07-15 22:04:00,Desktop,0.0
4608,1911,cancelled,2024-08-22 00:21:00,Mobile,9.99
4609,532,completed,2024-11-23 14:14:00,Mobile,5.99
4610,1540,completed,2024-12-04 16:18:00,Desktop,0.0
4611,793,completed,2024-05-17 14:31:00,Mobile,9.99
4612,705,completed,2024-12-31 04:50:00,Desktop,5.99
4613,399,completed,2024-05-20 08:58:00,Mobile,0.0
4614,323,completed,2024-02-29 09:42:00,Mobile,0.0
4615,187,processing,2025-02-28 21:13:00,Mobile,9.99
4616,829,completed,2023-11-23 22:11:00,Mobile,14.99
4617,1952,cancelled,2024-02-28 22:38:00,Mobile,9.99
4618,2116,processing,2023-06-26 00:33:00,Mobile,0.0
4619,158,completed,2024-04-05 02:17:00,Mobile,5.99
4620,1918,processing,2024-08-15 19:50:00,Tablet,5.99
4621,708,returned,2024-05-14 18:06:00,Desktop,0.0
4622,1837,completed,2024-01-27 14:06:00,Tablet,0.0
4623,2286,returned,2025-02-26 12:36:00,Desktop,5.99
4624,1791,processing,2024-05-02 10:22:00,Mobile,14.99
4625,1780,returned,2023-04-19 20:11:00,Mobile,9.99
4626,1176,completed,2024-12-04 01:50:00,Mobile,5.99
4627,1017,completed,2023-06-18 08:11:00,Desktop,5.99
4628,1785,completed,2023-07-05 07:23:00,Mobile,5.99
4629,849,completed,2024-10-09 09:56:00,Mobile,5.99
4630,1693,completed,2024-07-10 14:26:00,Mobile,0.0
4631,811,returned,2024-08-07 02:10:00,Tablet,9.99
4632,841,processing,2024-04-02 16:28:00,Mobile,0.0
4633,2293,completed,2024-04-21 22:35:00,Mobile,0.0
4634,1900,processing,2025-03-16 00:13:00,Desktop,9.99
4635,702,completed,2025-03-20 06:09:00,Mobile,0.0
4636,1038,cancelled,2025-02-12 15:02:00,Mobile,0.0
4637,482,processing,2024-10-31 06:19:00,Mobile,9.99
4638,1485,completed,2023-05-14 22:27:00,Mobile,5.99
4639,312,returned,2024-10-14 21:24:00,Mobile,0.0
4640,244,cancelled,2024-10-17 09:45:00,Mobile,0.0
4641,535,completed,2025-06-10 13:50:00,Tablet,0.0
4642,835,completed,2023-11-19 06:45:00,Mobile,5.99
4643,952,completed,2024-10-21 09:21:00,Mobile,0.0
4644,1974,cancelled,2024-01-14 14:35:00,Tablet,0.0
4645,2132,cancelled,2024-11-07 00:48:00,Mobile,5.99
4646,320,completed,2025-07-05 23:36:00,Desktop,5.99
4647,2066,completed,2023-09-23 17:16:00,Mobile,0.0
4648,624,processing,2024-10-19 00:49:00,Desktop,9.99
4649,689,processing,2024-02-18 03:53:00,Mobile,5.99
4650,1877,processing,2024-02-19 21:18:00,Desktop,0.0
4651,239,completed,2024-11-05 16:10:00,Mobile,9.99
4652,633,cancelled,2024-03-30 23:11:00,Mobile,5.99
4653,1190,processing,2024-09-06 10:32:00,Mobile,9.99
4654,722,processing,2024-02-03 13:09:00,Desktop,5.99
4655,729,completed,2023-09-02 10:57:00,Mobile,0.0
4656,2495,completed,2023-07-27 18:55:00,Desktop,9.99
4657,31,returned,2025-03-28 08:02:00,Tablet,5.99
4658,210,cancelled,2025-07-08 21:36:00,Tablet,0.0
4659,251,completed,2024-02-23 08:46:00,Mobile,5.99
4660,1931,processing,2024-06-01 17:09:00,Desktop,9.99
4661,1224,returned,2024-05-07 01:42:00,Mobile,5.99
4662,342,completed,2025-02-16 16:47:00,Desktop,0.0
4663,1475,processing,2025-04-13 16:58:00,Mobile,0.0
4664,1865,returned,2023-05-29 00:23:00,Mobile,0.0
4665,2052,completed,2025-02-17 06:44:00,Mobile,0.0
4666,616,completed,2025-02-19 07:41:00,Mobile,0.0
4667,2290,completed,2025-02-17 17:58:00,Desktop,5.99
4668,1572,completed,2024-12-25 11:58:00,Mobile,0.0
4669,1230,completed,2024-02-26 06:16:00,Mobile,9.99
4670,376,cancelled,2024-05-12 08:47:00,Desktop,0.0
4671,2147,completed,2023-09-07 06:55:00,Mobile,5.99
4672,2199,completed,2023-06-07 08:28:00,Desktop,0.0
4673,395,cancelled,2024-03-08 04:27:00,Desktop,0.0
4674,1862,completed,2024-06-17 11:21:00,Desktop,9.99
4675,2145,processing,2024-06-05 19:23:00,Mobile,5.99
4676,2307,completed,2024-06-24 06:45:00,Mobile,5.99
4677,1946,completed,2024-04-20 10:38:00,Desktop,0.0
4678,318,completed,2024-01-09 02:18:00,Desktop,5.99
4679,1203,completed,2023-08-18 11:29:00,Mobile,5.99
4680,471,returned,2024-02-10 09:26:00,Desktop,5.99
4681,444,completed,2024-07-21 18:46:00,Mobile,0.0
4682,2033,cancelled,2024-09-12 05:05:00,Mobile,5.99
4683,893,completed,2024-08-28 00:44:00,Desktop,0.0
4684,2114,completed,2024-05-21 06:02:00,Mobile,0.0
4685,947,completed,2024-07-07 00:38:00,Mobile,9.99
4686,748,completed,2024-04-26 10:47:00,Mobile,14.99
4687,2443,cancelled,2025-11-07 08:24:00,Mobile,9.99
4688,1133,completed,2025-04-20 23:25:00,Mobile,5.99
4689,682,returned,2024-07-04 06:49:00,Desktop,5.99
4690,1813,completed,2023-10-03 10:07:00,Mobile,0.0
4691,2012,completed,2024-06-18 00:33:00,Mobile,14.99
4692,915,completed,2024-11-08 22:11:00,Mobile,9.99
4693,1460,returned,2025-10-20 19:05:00,Mobile,5.99
4694,1550,completed,2024-09-23 11:37:00,Desktop,0.0
4695,1763,completed,2024-12-29 02:13:00,Mobile,5.99
4696,2063,returned,2025-11-01 10:35:00,Mobile,5.99
4697,225,returned,2024-10-01 18:00:00,Tablet,0.0
4698,317,completed,2023-06-13 21:29:00,Mobile,5.99
4699,2234,cancelled,2023-06-27 20:21:00,Mobile,5.99
4700,2334,completed,2024-04-22 22:27:00,Mobile,0.0
4701,1462,returned,2025-01-25 08:22:00,Mobile,0.0
4702,946,completed,2024-10-15 00:36:00,Desktop,5.99
4703,79,processing,2023-12-23 17:55:00,Desktop,0.0
4704,1893,processing,2024-10-25 11:59:00,Mobile,5.99
4705,2228,completed,2024-12-26 13:12:00,Mobile,5.99
4706,779,returned,2025-04-18 23:58:00,Mobile,0.0
4707,807,completed,2025-01-23 16:45:00,Mobile,5.99
4708,912,cancelled,2023-09-27 23:18:00,Mobile,14.99
4709,1419,returned,2024-11-12 07:17:00,Mobile,5.99
4710,485,cancelled,2024-02-15 18:52:00,Mobile,0.0
4711,852,completed,2023-11-17 14:00:00,Mobile,5.99
4712,1100,completed,2023-07-30 10:06:00,Mobile,9.99
4713,808,cancelled,2024-05-13 06:20:00,Mobile,0.0
4714,15,returned,2025-03-01 23:14:00,Mobile,5.99
4715,191,completed,2025-03-18 16:13:00,Mobile,9.99
4716,91,completed,2024-11-16 16:16:00,Mobile,5.99
4717,2013,completed,2024-05-23 04:27:00,Desktop,0.0
4718,2214,completed,2023-05-25 03:26:00,Mobile,0.0
4719,811,cancelled,2025-05-07 11:30:00,Tablet,0.0
4720,922,completed,2025-11-11 05:57:00,Mobile,9.99
4721,486,completed,2024-04-25 06:50:00,Desktop,5.99
4722,1306,processing,2024-06-11 13:46:00,Desktop,5.99
4723,418,cancelled,2025-01-07 21:12:00,Mobile,5.99
4724,166,returned,2025-02-06 05:54:00,Desktop,0.0
4725,770,completed,2024-02-12 19:57:00,Mobile,9.99
4726,664,returned,2023-10-11 20:00:00,Mobile,5.99
4727,2009,completed,2024-02-27 19:57:00,Mobile,14.99
4728,232,returned,2025-04-10 12:22:00,Mobile,0.0
4729,1817,processing,2024-02-22 01:50:00,Mobile,5.99
4730,2275,returned,2024-11-07 00:02:00,Desktop,0.0
4731,1008,cancelled,2025-09-01 11:20:00,Mobile,5.99
4732,1855,returned,2023-10-23 02:43:00,Desktop,0.0
4733,2297,completed,2024-07-07 03:52:00,Desktop,9.99
4734,43,completed,2023-10-19 12:13:00,Mobile,5.99
4735,1869,completed,2023-10-03 18:49:00,Mobile,0.0
4736,1064,completed,2024-06-25 17:51:00,Mobile,5.99
4737,1089,cancelled,2024-03-19 18:07:00,Mobile,0.0
4738,1404,completed,2023-12-14 02:34:00,Tablet,0.0
4739,67,returned,2023-07-12 20:05:00,Mobile,5.99
4740,2357,completed,2024-09-11 12:42:00,Mobile,5.99
4741,2472,processing,2024-08-03 14:02:00,Desktop,5.99
4742,166,completed,2025-08-03 20:13:00,Desktop,9.99
4743,1876,returned,2025-06-01 12:52:00,Mobile,9.99
4744,769,returned,2025-05-06 09:42:00,Desktop,0.0
4745,581,completed,2024-12-30 04:19:00,Mobile,5.99
4746,1889,completed,2023-05-20 04:50:00,Desktop,5.99
4747,1445,completed,2024-08-28 03:30:00,Tablet,5.99
4748,1750,processing,2023-12-21 17:03:00,Mobile,0.0
4749,2408,completed,2023-09-18 22:32:00,Mobile,9.99
4750,1889,returned,2024-02-16 09:27:00,Mobile,5.99
4751,299,completed,2024-07-03 17:21:00,Mobile,9.99
4752,957,returned,2024-11-20 12:47:00,Mobile,0.0
4753,355,completed,2024-10-10 16:43:00,Desktop,0.0
4754,1125,processing,2024-05-23 01:41:00,Desktop,0.0
4755,1583,completed,2024-04-21 16:14:00,Mobile,5.99
4756,1186,completed,2024-10-17 00:11:00,Mobile,0.0
4757,1959,completed,2024-01-14 10:53:00,Mobile,9.99
4758,1952,cancelled,2023-03-17 15:15:00,Mobile,5.99
4759,1829,processing,2025-11-07 20:10:00,Mobile,0.0
4760,2260,returned,2025-05-01 03:18:00,Mobile,0.0
4761,2456,completed,2024-09-02 15:10:00,Tablet,9.99
4762,728,processing,2025-02-11 12:43:00,Desktop,0.0
4763,1809,completed,2024-02-11 15:45:00,Mobile,9.99
4764,1534,completed,2024-02-27 19:34:00,Mobile,9.99
