order_id,customer_id,order_timestamp,order_status,payment_method,shipping_cost
ORD_23489,CUST_2119,2023-07-31 07:00:00,Completed,E-Wallet (GoPay/OVO),2.9
ORD_23490,CUST_1670,2023-08-11 00:00:00,Completed,E-Wallet (GoPay/OVO),8.88
ORD_23491,CUST_1133,2023-10-01 22:00:00,Completed,E-Wallet (GoPay/OVO),2.68
ORD_23492,CUST_1120,2023-04-07 17:00:00,Completed,Credit Card,8.77
ORD_23493,CUST_1971,2023-03-09 02:00:00,Completed,Credit Card,0.0
ORD_23494,CUST_1394,2023-07-20 07:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23495,CUST_2164,2024-05-07 13:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23496,CUST_1676,2023-11-07 05:00:00,Completed,BNPL,2.65
ORD_23497,CUST_1208,2024-03-28 05:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23498,CUST_1101,2024-08-08 06:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23499,CUST_1728,2024-02-21 08:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23500,CUST_1639,2023-11-07 03:00:00,Completed,Credit Card,5.12
ORD_23501,CUST_2181,2024-06-17 05:00:00,Shipped,Virtual Account Bank Transfer,0.0
ORD_23502,CUST_1666,2023-07-23 10:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23503,CUST_1360,2023-06-03 07:00:00,Cancelled,Virtual Account Bank Transfer,3.36
ORD_23504,CUST_1476,2024-04-05 17:00:00,Cancelled,BNPL,6.9
ORD_23505,CUST_1539,2024-05-16 07:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23506,CUST_1568,2023-03-31 06:00:00,Completed,Credit Card,6.99
ORD_23507,CUST_1688,2023-04-23 04:00:00,Shipped,QRIS,0.0
ORD_23508,CUST_1667,2024-02-19 17:00:00,Completed,QRIS,0.0
ORD_23509,CUST_1758,2024-06-29 00:00:00,Completed,BNPL,6.29
ORD_23510,CUST_1625,2024-07-25 19:00:00,Completed,Credit Card,0.0
ORD_23511,CUST_1236,2024-02-13 00:00:00,Completed,BNPL,6.4
ORD_23512,CUST_1283,2024-04-20 02:00:00,Completed,Virtual Account Bank Transfer,7.26
ORD_23513,CUST_1207,2023-10-02 04:00:00,Completed,E-Wallet (GoPay/OVO),5.07
ORD_23514,CUST_1284,2023-04-25 16:00:00,Completed,QRIS,0.0
ORD_23515,CUST_2119,2023-10-24 11:00:00,Shipped,QRIS,0.0
ORD_23516,CUST_2091,2023-02-22 14:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23517,CUST_1549,2024-10-05 04:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23518,CUST_1132,2023-05-10 23:00:00,Completed,Virtual Account Bank Transfer,8.76
ORD_23519,CUST_2151,2023-05-31 21:00:00,Shipped,Virtual Account Bank Transfer,6.4
ORD_23520,CUST_2073,2023-11-03 11:00:00,Shipped,Credit Card,6.68
ORD_23521,CUST_1378,2024-02-07 03:00:00,Completed,Credit Card,6.52
ORD_23522,CUST_1923,2024-12-15 05:00:00,Completed,BNPL,7.38
ORD_23523,CUST_1608,2023-04-17 00:00:00,Shipped,BNPL,0.0
ORD_23524,CUST_1992,2024-07-27 09:00:00,Completed,QRIS,0.0
ORD_23525,CUST_1826,2024-01-02 01:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23526,CUST_1794,2023-06-19 09:00:00,Completed,E-Wallet (GoPay/OVO),7.18
ORD_23527,CUST_1209,2023-06-23 07:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23528,CUST_2081,2024-02-17 23:00:00,Completed,BNPL,8.83
ORD_23529,CUST_2140,2024-06-09 05:00:00,Completed,QRIS,3.93
ORD_23530,CUST_2078,2024-03-18 07:00:00,Shipped,Virtual Account Bank Transfer,0.0
ORD_23531,CUST_1189,2023-12-29 18:00:00,Completed,Credit Card,0.0
ORD_23532,CUST_2196,2023-09-19 17:00:00,Delivered,BNPL,5.58
ORD_23533,CUST_1104,2024-05-10 22:00:00,Completed,E-Wallet (GoPay/OVO),4.95
ORD_23534,CUST_1964,2024-02-13 14:00:00,Completed,QRIS,0.0
ORD_23535,CUST_1155,2024-03-24 22:00:00,Completed,BNPL,5.62
ORD_23536,CUST_1172,2024-05-23 11:00:00,Completed,QRIS,0.0
ORD_23537,CUST_1864,2023-08-09 21:00:00,Shipped,E-Wallet (GoPay/OVO),0.0
ORD_23538,CUST_1824,2023-06-18 08:00:00,Completed,Credit Card,0.0
ORD_23539,CUST_1761,2024-04-16 04:00:00,Completed,Credit Card,0.0
ORD_23540,CUST_1213,2024-03-04 14:00:00,Completed,BNPL,0.0
ORD_23541,CUST_1430,2023-10-24 13:00:00,Cancelled,QRIS,4.38
ORD_23542,CUST_2100,2023-10-25 11:00:00,Cancelled,BNPL,0.0
ORD_23543,CUST_2150,2023-05-14 15:00:00,Completed,Credit Card,3.61
ORD_23544,CUST_1293,2024-03-05 03:00:00,Delivered,BNPL,4.7
ORD_23545,CUST_1959,2023-10-13 08:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23546,CUST_1908,2023-12-20 17:00:00,Completed,QRIS,0.0
ORD_23547,CUST_1401,2024-07-13 08:00:00,Cancelled,BNPL,3.85
ORD_23548,CUST_1638,2024-05-06 20:00:00,Delivered,Credit Card,2.84
ORD_23549,CUST_1711,2023-08-21 21:00:00,Completed,BNPL,3.61
ORD_23550,CUST_1197,2023-08-16 05:00:00,Completed,BNPL,5.77
ORD_23551,CUST_2131,2023-05-29 20:00:00,Completed,Credit Card,5.08
ORD_23552,CUST_1432,2024-10-17 06:00:00,Completed,Virtual Account Bank Transfer,7.15
ORD_23553,CUST_1858,2024-06-08 10:00:00,Shipped,BNPL,8.87
ORD_23554,CUST_2029,2023-09-24 02:00:00,Completed,QRIS,0.0
ORD_23555,CUST_2131,2023-05-14 17:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23556,CUST_1070,2023-09-26 11:00:00,Completed,Virtual Account Bank Transfer,4.62
ORD_23557,CUST_1785,2024-06-19 13:00:00,Completed,BNPL,0.0
ORD_23558,CUST_1350,2023-01-17 18:00:00,Delivered,E-Wallet (GoPay/OVO),7.2
ORD_23559,CUST_1231,2023-04-19 18:00:00,Cancelled,BNPL,7.51
ORD_23560,CUST_1877,2024-05-05 01:00:00,Completed,E-Wallet (GoPay/OVO),5.11
ORD_23561,CUST_1247,2024-03-17 20:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23562,CUST_1246,2023-12-19 08:00:00,Shipped,Virtual Account Bank Transfer,8.7
ORD_23563,CUST_1792,2024-05-10 21:00:00,Completed,Credit Card,6.45
ORD_23564,CUST_2045,2024-02-29 07:00:00,Completed,Virtual Account Bank Transfer,8.5
ORD_23565,CUST_1213,2025-01-20 10:00:00,Completed,BNPL,0.0
ORD_23566,CUST_1649,2024-01-24 06:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_23567,CUST_1517,2023-10-10 04:00:00,Completed,BNPL,5.6
ORD_23568,CUST_1759,2023-07-25 04:00:00,Completed,QRIS,0.0
ORD_23569,CUST_1648,2023-07-29 13:00:00,Completed,QRIS,6.67
ORD_23570,CUST_1564,2024-01-28 01:00:00,Completed,Virtual Account Bank Transfer,8.5
ORD_23571,CUST_1338,2023-07-28 20:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23572,CUST_1977,2024-04-29 13:00:00,Completed,Credit Card,0.0
ORD_23573,CUST_1750,2024-05-25 16:00:00,Completed,QRIS,8.14
ORD_23574,CUST_1055,2024-05-27 21:00:00,Shipped,QRIS,6.84
ORD_23575,CUST_1833,2023-08-26 08:00:00,Completed,QRIS,6.35
ORD_23576,CUST_1335,2024-06-04 01:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23577,CUST_2112,2024-03-27 09:00:00,Completed,Credit Card,8.42
ORD_23578,CUST_1699,2024-03-09 10:00:00,Completed,Credit Card,0.0
ORD_23579,CUST_1710,2023-09-08 16:00:00,Delivered,Virtual Account Bank Transfer,0.0
ORD_23580,CUST_1818,2023-05-27 22:00:00,Shipped,E-Wallet (GoPay/OVO),3.12
ORD_23581,CUST_2018,2023-04-23 08:00:00,Completed,BNPL,7.27
ORD_23582,CUST_1884,2023-03-27 04:00:00,Completed,QRIS,6.75
ORD_23583,CUST_1602,2023-08-27 19:00:00,Returned,QRIS,0.0
ORD_23584,CUST_1331,2024-04-11 07:00:00,Shipped,Credit Card,6.43
ORD_23585,CUST_1282,2023-07-07 07:00:00,Delivered,BNPL,0.0
ORD_23586,CUST_2138,2023-07-28 13:00:00,Completed,QRIS,7.5
ORD_23587,CUST_1660,2023-10-28 04:00:00,Completed,QRIS,5.48
ORD_23588,CUST_1266,2024-03-05 12:00:00,Completed,E-Wallet (GoPay/OVO),6.66
ORD_23589,CUST_2086,2023-10-19 14:00:00,Completed,Virtual Account Bank Transfer,3.78
ORD_23590,CUST_2001,2024-06-21 01:00:00,Completed,Virtual Account Bank Transfer,5.23
ORD_23591,CUST_1604,2023-03-11 19:00:00,Completed,BNPL,7.29
ORD_23592,CUST_1314,2024-04-27 19:00:00,Completed,BNPL,2.99
ORD_23593,CUST_1715,2024-10-03 08:00:00,Completed,E-Wallet (GoPay/OVO),4.08
ORD_23594,CUST_1212,2023-06-05 03:00:00,Shipped,E-Wallet (GoPay/OVO),0.0
ORD_23595,CUST_1374,2023-03-03 06:00:00,Shipped,BNPL,0.0
ORD_23596,CUST_1978,2024-02-16 02:00:00,Completed,Credit Card,8.69
ORD_23597,CUST_1462,2024-02-17 20:00:00,Shipped,E-Wallet (GoPay/OVO),6.72
ORD_23598,CUST_2096,2023-12-18 11:00:00,Completed,E-Wallet (GoPay/OVO),8.67
ORD_23599,CUST_2099,2023-09-17 14:00:00,Completed,Credit Card,6.91
ORD_23600,CUST_1363,2023-08-15 21:00:00,Completed,QRIS,6.06
ORD_23601,CUST_1033,2023-11-15 10:00:00,Returned,Credit Card,0.0
ORD_23602,CUST_2132,2023-03-01 08:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23603,CUST_1271,2023-07-10 09:00:00,Completed,Virtual Account Bank Transfer,2.79
ORD_23604,CUST_1833,2023-10-01 14:00:00,Completed,QRIS,0.0
ORD_23605,CUST_2030,2024-04-15 23:00:00,Returned,Credit Card,0.0
ORD_23606,CUST_1075,2023-05-27 22:00:00,Completed,Credit Card,2.83
ORD_23607,CUST_1160,2023-12-10 17:00:00,Shipped,E-Wallet (GoPay/OVO),7.35
ORD_23608,CUST_1174,2024-05-09 08:00:00,Completed,BNPL,0.0
ORD_23609,CUST_1602,2023-08-09 13:00:00,Delivered,Virtual Account Bank Transfer,6.02
ORD_23610,CUST_1116,2023-06-05 18:00:00,Completed,E-Wallet (GoPay/OVO),4.86
ORD_23611,CUST_1642,2023-06-25 21:00:00,Completed,E-Wallet (GoPay/OVO),6.57
ORD_23612,CUST_2046,2023-02-15 14:00:00,Completed,QRIS,7.12
ORD_23613,CUST_1205,2025-03-03 17:00:00,Completed,Credit Card,0.0
ORD_23614,CUST_1394,2023-07-03 19:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_23615,CUST_2059,2023-12-30 02:00:00,Completed,E-Wallet (GoPay/OVO),6.18
ORD_23616,CUST_1361,2024-06-18 07:00:00,Completed,QRIS,0.0
ORD_23617,CUST_1489,2024-04-23 13:00:00,Completed,QRIS,7.57
ORD_23618,CUST_2177,2023-11-13 01:00:00,Completed,Virtual Account Bank Transfer,6.53
ORD_23619,CUST_1629,2023-02-23 10:00:00,Cancelled,Virtual Account Bank Transfer,0.0
ORD_23620,CUST_1248,2023-09-22 00:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23621,CUST_1051,2023-12-25 20:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23622,CUST_1087,2023-10-08 22:00:00,Completed,BNPL,0.0
ORD_23623,CUST_1940,2023-05-13 15:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23624,CUST_1897,2024-08-24 11:00:00,Completed,QRIS,3.46
ORD_23625,CUST_1788,2023-06-05 20:00:00,Completed,E-Wallet (GoPay/OVO),8.0
ORD_23626,CUST_2082,2023-06-22 09:00:00,Completed,Credit Card,4.53
ORD_23627,CUST_1202,2024-07-07 01:00:00,Completed,QRIS,4.42
ORD_23628,CUST_1468,2024-05-05 09:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23629,CUST_2009,2023-10-13 01:00:00,Delivered,QRIS,0.0
ORD_23630,CUST_1115,2024-04-06 05:00:00,Returned,BNPL,0.0
ORD_23631,CUST_1681,2024-05-28 09:00:00,Shipped,Credit Card,7.66
ORD_23632,CUST_1886,2023-08-15 14:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23633,CUST_1544,2024-05-14 12:00:00,Completed,Credit Card,0.0
ORD_23634,CUST_2113,2023-06-14 22:00:00,Completed,E-Wallet (GoPay/OVO),3.86
ORD_23635,CUST_2015,2023-09-28 05:00:00,Completed,E-Wallet (GoPay/OVO),7.47
ORD_23636,CUST_1526,2023-11-12 03:00:00,Shipped,E-Wallet (GoPay/OVO),3.0
ORD_23637,CUST_1276,2024-10-11 22:00:00,Completed,Virtual Account Bank Transfer,7.87
ORD_23638,CUST_1913,2023-01-11 13:00:00,Completed,BNPL,6.6
ORD_23639,CUST_2113,2023-07-31 17:00:00,Delivered,QRIS,0.0
ORD_23640,CUST_1145,2023-12-30 17:00:00,Completed,Credit Card,0.0
ORD_23641,CUST_1488,2024-07-03 23:00:00,Completed,Credit Card,5.41
ORD_23642,CUST_1361,2024-03-27 01:00:00,Completed,E-Wallet (GoPay/OVO),3.6
ORD_23643,CUST_1068,2023-12-21 00:00:00,Completed,QRIS,4.57
ORD_23644,CUST_1795,2023-03-04 02:00:00,Shipped,BNPL,6.2
ORD_23645,CUST_1371,2023-11-27 18:00:00,Completed,BNPL,0.0
ORD_23646,CUST_1088,2023-04-20 18:00:00,Completed,QRIS,0.0
ORD_23647,CUST_1239,2023-09-19 10:00:00,Completed,Virtual Account Bank Transfer,7.72
ORD_23648,CUST_1936,2023-05-14 18:00:00,Completed,QRIS,6.33
ORD_23649,CUST_1729,2023-05-23 23:00:00,Completed,E-Wallet (GoPay/OVO),3.22
ORD_23650,CUST_1931,2023-11-07 13:00:00,Completed,BNPL,0.0
ORD_23651,CUST_1337,2024-04-16 10:00:00,Completed,QRIS,0.0
ORD_23652,CUST_1887,2024-10-05 13:00:00,Shipped,Virtual Account Bank Transfer,0.0
ORD_23653,CUST_1361,2024-03-29 15:00:00,Completed,E-Wallet (GoPay/OVO),4.64
ORD_23654,CUST_1724,2023-10-18 19:00:00,Completed,QRIS,6.33
ORD_23655,CUST_1292,2024-03-04 21:00:00,Completed,BNPL,7.09
ORD_23656,CUST_1381,2023-12-04 22:00:00,Completed,Credit Card,0.0
ORD_23657,CUST_2166,2024-03-17 01:00:00,Completed,BNPL,6.7
ORD_23658,CUST_2200,2024-06-27 09:00:00,Completed,Virtual Account Bank Transfer,6.41
ORD_23659,CUST_1345,2025-01-03 11:00:00,Completed,Virtual Account Bank Transfer,2.67
ORD_23660,CUST_1091,2024-01-24 11:00:00,Completed,E-Wallet (GoPay/OVO),2.93
ORD_23661,CUST_1344,2023-12-24 04:00:00,Completed,BNPL,6.45
ORD_23662,CUST_1200,2023-09-11 15:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23663,CUST_2181,2024-06-08 10:00:00,Completed,QRIS,0.0
ORD_23664,CUST_1350,2023-02-19 21:00:00,Completed,QRIS,6.43
ORD_23665,CUST_1643,2024-04-15 06:00:00,Delivered,E-Wallet (GoPay/OVO),0.0
ORD_23666,CUST_1410,2024-02-01 10:00:00,Completed,BNPL,0.0
ORD_23667,CUST_1690,2023-12-21 22:00:00,Completed,QRIS,0.0
ORD_23668,CUST_1804,2023-04-13 23:00:00,Completed,QRIS,0.0
ORD_23669,CUST_1903,2023-06-18 20:00:00,Shipped,Credit Card,4.68
ORD_23670,CUST_1441,2023-07-11 18:00:00,Completed,Virtual Account Bank Transfer,4.47
ORD_23671,CUST_1485,2023-11-13 02:00:00,Shipped,Virtual Account Bank Transfer,7.72
ORD_23672,CUST_1927,2024-04-18 16:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23673,CUST_2076,2024-01-20 12:00:00,Cancelled,Virtual Account Bank Transfer,4.32
ORD_23674,CUST_1021,2023-02-22 20:00:00,Shipped,Credit Card,0.0
ORD_23675,CUST_2003,2023-06-04 10:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23676,CUST_1166,2024-01-06 13:00:00,Delivered,E-Wallet (GoPay/OVO),3.92
ORD_23677,CUST_1953,2023-07-18 20:00:00,Completed,E-Wallet (GoPay/OVO),4.01
ORD_23678,CUST_1178,2023-08-11 18:00:00,Completed,Credit Card,2.61
ORD_23679,CUST_1948,2023-12-04 11:00:00,Shipped,QRIS,7.26
ORD_23680,CUST_1489,2024-04-26 00:00:00,Completed,QRIS,4.01
ORD_23681,CUST_1390,2023-08-14 17:00:00,Completed,Credit Card,6.28
ORD_23682,CUST_1781,2024-06-08 05:00:00,Completed,QRIS,5.54
ORD_23683,CUST_1962,2023-06-02 16:00:00,Delivered,Virtual Account Bank Transfer,6.83
ORD_23684,CUST_1263,2023-11-12 22:00:00,Completed,QRIS,0.0
ORD_23685,CUST_1593,2024-02-08 18:00:00,Completed,BNPL,6.03
ORD_23686,CUST_1666,2023-09-09 15:00:00,Completed,Virtual Account Bank Transfer,4.49
ORD_23687,CUST_1907,2023-09-21 22:00:00,Completed,QRIS,3.58
ORD_23688,CUST_1615,2023-11-06 01:00:00,Completed,QRIS,4.35
ORD_23689,CUST_1705,2024-01-06 13:00:00,Completed,BNPL,0.0
ORD_23690,CUST_1610,2024-02-27 11:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23691,CUST_1998,2024-08-24 07:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23692,CUST_1286,2023-12-15 05:00:00,Shipped,E-Wallet (GoPay/OVO),0.0
ORD_23693,CUST_2194,2024-05-14 13:00:00,Completed,Credit Card,0.0
ORD_23694,CUST_1589,2023-04-23 20:00:00,Shipped,BNPL,0.0
ORD_23695,CUST_1365,2023-07-27 13:00:00,Completed,QRIS,0.0
ORD_23696,CUST_1638,2024-06-25 08:00:00,Completed,E-Wallet (GoPay/OVO),3.91
ORD_23697,CUST_1012,2024-04-20 02:00:00,Shipped,E-Wallet (GoPay/OVO),4.46
ORD_23698,CUST_2063,2023-08-08 06:00:00,Completed,E-Wallet (GoPay/OVO),2.67
ORD_23699,CUST_1804,2023-04-29 17:00:00,Delivered,BNPL,0.0
ORD_23700,CUST_1104,2024-04-27 06:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23701,CUST_1633,2023-10-16 06:00:00,Shipped,BNPL,6.87
ORD_23702,CUST_1934,2024-02-22 10:00:00,Completed,Credit Card,5.32
ORD_23703,CUST_1055,2024-04-27 13:00:00,Completed,Virtual Account Bank Transfer,6.41
ORD_23704,CUST_2049,2023-01-29 12:00:00,Completed,Credit Card,0.0
ORD_23705,CUST_1909,2023-10-01 01:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23706,CUST_1250,2024-06-07 07:00:00,Shipped,Credit Card,8.7
ORD_23707,CUST_2033,2023-10-02 11:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23708,CUST_1809,2023-12-10 15:00:00,Shipped,Virtual Account Bank Transfer,7.21
ORD_23709,CUST_1666,2023-06-03 19:00:00,Completed,BNPL,3.07
ORD_23710,CUST_1111,2023-08-14 14:00:00,Completed,QRIS,5.19
ORD_23711,CUST_1175,2024-10-01 19:00:00,Completed,QRIS,4.29
ORD_23712,CUST_1043,2024-05-30 16:00:00,Completed,E-Wallet (GoPay/OVO),6.81
ORD_23713,CUST_2108,2023-03-28 03:00:00,Completed,QRIS,4.7
ORD_23714,CUST_1227,2024-10-26 20:00:00,Shipped,Virtual Account Bank Transfer,0.0
ORD_23715,CUST_1941,2024-05-19 21:00:00,Delivered,E-Wallet (GoPay/OVO),4.01
ORD_23716,CUST_2053,2024-06-01 12:00:00,Returned,Credit Card,3.94
ORD_23717,CUST_1948,2023-06-05 20:00:00,Completed,Credit Card,7.74
ORD_23718,CUST_1266,2024-02-12 02:00:00,Completed,QRIS,7.1
ORD_23719,CUST_1884,2023-02-15 23:00:00,Completed,Credit Card,7.21
ORD_23720,CUST_1889,2024-01-03 19:00:00,Completed,Credit Card,0.0
ORD_23721,CUST_1406,2023-10-25 05:00:00,Completed,QRIS,4.34
ORD_23722,CUST_1316,2023-05-10 05:00:00,Shipped,Credit Card,7.29
ORD_23723,CUST_1273,2023-06-18 20:00:00,Completed,E-Wallet (GoPay/OVO),4.04
ORD_23724,CUST_1673,2023-07-21 11:00:00,Completed,QRIS,2.96
ORD_23725,CUST_1145,2023-11-08 18:00:00,Cancelled,E-Wallet (GoPay/OVO),0.0
ORD_23726,CUST_2194,2024-05-04 10:00:00,Completed,Credit Card,8.4
ORD_23727,CUST_1140,2024-04-25 05:00:00,Completed,QRIS,6.13
ORD_23728,CUST_1259,2023-01-22 15:00:00,Cancelled,Credit Card,7.36
ORD_23729,CUST_1515,2024-01-26 17:00:00,Shipped,QRIS,4.91
ORD_23730,CUST_1037,2024-05-02 06:00:00,Completed,E-Wallet (GoPay/OVO),6.09
ORD_23731,CUST_1278,2024-07-22 03:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23732,CUST_1667,2024-07-02 05:00:00,Completed,Credit Card,0.0
ORD_23733,CUST_1466,2023-06-13 09:00:00,Completed,Credit Card,7.43
ORD_23734,CUST_1912,2024-07-03 09:00:00,Shipped,BNPL,0.0
ORD_23735,CUST_2093,2024-04-08 04:00:00,Cancelled,QRIS,7.0
ORD_23736,CUST_1329,2023-07-02 21:00:00,Delivered,Virtual Account Bank Transfer,3.88
ORD_23737,CUST_1367,2023-12-19 09:00:00,Completed,E-Wallet (GoPay/OVO),3.64
ORD_23738,CUST_1095,2023-07-10 04:00:00,Delivered,E-Wallet (GoPay/OVO),3.84
ORD_23739,CUST_1911,2024-09-20 09:00:00,Completed,BNPL,7.77
ORD_23740,CUST_1147,2023-08-05 13:00:00,Completed,QRIS,0.0
ORD_23741,CUST_1118,2023-10-11 18:00:00,Shipped,QRIS,6.47
ORD_23742,CUST_1295,2023-06-20 02:00:00,Completed,Credit Card,5.18
ORD_23743,CUST_1935,2024-10-07 22:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23744,CUST_2088,2024-06-06 06:00:00,Completed,BNPL,0.0
ORD_23745,CUST_1690,2023-09-22 16:00:00,Completed,Virtual Account Bank Transfer,6.39
ORD_23746,CUST_1749,2023-09-17 00:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23747,CUST_1402,2024-06-25 22:00:00,Delivered,Credit Card,0.0
ORD_23748,CUST_1160,2024-11-17 12:00:00,Completed,BNPL,5.32
ORD_23749,CUST_1286,2023-12-08 18:00:00,Completed,BNPL,6.69
ORD_23750,CUST_1650,2024-04-10 10:00:00,Completed,Virtual Account Bank Transfer,3.9
ORD_23751,CUST_1865,2024-05-30 05:00:00,Completed,Credit Card,6.48
ORD_23752,CUST_2057,2023-11-13 07:00:00,Completed,Credit Card,0.0
ORD_23753,CUST_2042,2023-06-04 01:00:00,Completed,QRIS,6.86
ORD_23754,CUST_2007,2023-09-03 01:00:00,Completed,Virtual Account Bank Transfer,6.55
ORD_23755,CUST_2010,2024-08-31 07:00:00,Completed,QRIS,2.64
ORD_23756,CUST_1721,2024-02-13 18:00:00,Completed,Credit Card,0.0
ORD_23757,CUST_1576,2023-09-21 09:00:00,Completed,E-Wallet (GoPay/OVO),7.82
ORD_23758,CUST_1914,2024-03-05 08:00:00,Completed,Credit Card,6.02
ORD_23759,CUST_1750,2024-05-06 14:00:00,Completed,Virtual Account Bank Transfer,8.75
ORD_23760,CUST_1990,2023-09-28 18:00:00,Completed,Virtual Account Bank Transfer,5.64
ORD_23761,CUST_2055,2023-05-31 15:00:00,Shipped,QRIS,5.85
ORD_23762,CUST_1517,2024-02-20 00:00:00,Completed,E-Wallet (GoPay/OVO),7.09
ORD_23763,CUST_1807,2023-09-20 15:00:00,Completed,QRIS,0.0
ORD_23764,CUST_1517,2023-10-16 15:00:00,Completed,QRIS,0.0
ORD_23765,CUST_1497,2023-09-25 23:00:00,Delivered,Virtual Account Bank Transfer,0.0
ORD_23766,CUST_1082,2023-10-29 05:00:00,Completed,E-Wallet (GoPay/OVO),8.1
ORD_23767,CUST_2002,2023-06-23 03:00:00,Completed,Virtual Account Bank Transfer,5.96
ORD_23768,CUST_1090,2024-02-28 00:00:00,Shipped,Credit Card,2.97
ORD_23769,CUST_1146,2023-10-24 06:00:00,Completed,QRIS,0.0
ORD_23770,CUST_1488,2024-07-31 06:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23771,CUST_1339,2024-05-04 20:00:00,Completed,Credit Card,0.0
ORD_23772,CUST_1937,2023-04-07 22:00:00,Shipped,E-Wallet (GoPay/OVO),6.7
ORD_23773,CUST_2003,2023-02-16 17:00:00,Completed,Credit Card,3.84
ORD_23774,CUST_1434,2024-03-31 08:00:00,Completed,E-Wallet (GoPay/OVO),4.39
ORD_23775,CUST_1667,2024-02-21 08:00:00,Shipped,QRIS,0.0
ORD_23776,CUST_1108,2023-06-25 14:00:00,Cancelled,Credit Card,2.68
ORD_23777,CUST_1365,2023-06-26 12:00:00,Shipped,E-Wallet (GoPay/OVO),7.86
ORD_23778,CUST_1230,2023-10-21 13:00:00,Completed,QRIS,7.81
ORD_23779,CUST_2094,2023-06-20 09:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23780,CUST_1299,2023-06-28 13:00:00,Completed,BNPL,5.02
ORD_23781,CUST_1666,2023-05-20 02:00:00,Completed,Virtual Account Bank Transfer,0.0
ORD_23782,CUST_1846,2024-03-24 00:00:00,Delivered,E-Wallet (GoPay/OVO),7.05
ORD_23783,CUST_2081,2023-10-22 11:00:00,Delivered,E-Wallet (GoPay/OVO),3.02
ORD_23784,CUST_1903,2023-07-23 19:00:00,Shipped,QRIS,3.8
ORD_23785,CUST_1339,2024-12-04 03:00:00,Completed,BNPL,0.0
ORD_23786,CUST_1542,2023-02-17 04:00:00,Completed,BNPL,4.75
ORD_23787,CUST_1262,2024-06-13 16:00:00,Completed,E-Wallet (GoPay/OVO),8.8
ORD_23788,CUST_2181,2023-12-25 08:00:00,Completed,BNPL,5.78
ORD_23789,CUST_1157,2024-01-26 17:00:00,Delivered,Virtual Account Bank Transfer,6.93
ORD_23790,CUST_1495,2023-11-11 14:00:00,Completed,QRIS,2.87
ORD_23791,CUST_1988,2023-10-03 17:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23792,CUST_1711,2023-12-03 17:00:00,Completed,Virtual Account Bank Transfer,7.05
ORD_23793,CUST_1151,2024-05-15 09:00:00,Completed,QRIS,0.0
ORD_23794,CUST_1130,2024-04-16 00:00:00,Completed,E-Wallet (GoPay/OVO),0.0
ORD_23795,CUST_1133,2023-04-10 14:00:00,Shipped,BNPL,7.25
ORD_23796,CUST_1069,2024-05-31 15:00:00,Shipped,Virtual Account Bank Transfer,3.52
ORD_23797,CUST_1211,2024-01-08 07:00:00,Delivered,BNPL,7.23
ORD_23798,CUST_2153,2023-11-28 23:00:00,Completed,Virtual Account Bank Transfer,3.32
ORD_23799,CUST_1603,2023-11-28 05:00:00,Completed,BNPL,0.0
